file_name	variation	column	list_number	base	log_odds	prompt	variant1	variant2	nsyl	suffix	sample_number	word_rank	top_20	bottom_20	reg_rate	reg_dist	esp_response
hotelban_1_low_reversed	hotelban/hotelben	15	2	jóbec	-0.8938178760220964	Ez itt egy jóbec. Elneveztem a kutyámat...	jóbecnak	jóbecnek	NA	nak	1	26	FALSE	FALSE	low	reversed	jóbecnek
hotelban_1_low_reversed	hotelban/hotelben	15	2	jukél	-0.2076393647782445	Ez itt egy jukél. Nincs is jobb egy jó...	jukélnál	jukélnél	NA	nál	1	18	FALSE	FALSE	low	reversed	jukélnél
hotelban_1_low_reversed	hotelban/hotelben	15	2	kalhész	-0.06899287148695143	Ez itt egy kalhész. Elneveztem a kutyámat...	kalhésznak	kalhésznek	NA	nak	1	16	FALSE	FALSE	low	reversed	kalhésznek
hotelban_1_low_reversed	hotelban/hotelben	15	2	kalréz	0.1941560144409574	Ez itt egy kalréz. Ott vagyunk a...	kalrézban	kalrézben	NA	ban	1	10	TRUE	FALSE	low	reversed	kalrézben
hotelban_1_low_reversed	hotelban/hotelben	15	2	kaszép	-0.3483066942682157	Ez itt egy kaszép. Elneveztem a kutyámat...	kaszépnak	kaszépnek	NA	nak	1	20	FALSE	FALSE	low	reversed	kaszépnek
hotelban_1_low_reversed	hotelban/hotelben	15	2	kátel	-1.5260563034950494	Ez itt egy kátel. Elneveztem a kutyámat...	kátelnak	kátelnek	NA	nak	1	35	FALSE	FALSE	low	reversed	kátelnek
hotelban_1_low_reversed	hotelban/hotelben	15	2	klingesz	-1.9095425048844383	Ez itt egy klingesz. Ott vagyunk a...	klingeszban	klingeszben	NA	ban	1	43	FALSE	TRUE	low	reversed	klingeszban
hotelban_1_low_reversed	hotelban/hotelben	15	2	klosét	0.7472144018302211	Ez itt egy klosét. Elneveztem a kutyámat...	klosétnak	klosétnek	NA	nak	1	5	TRUE	FALSE	low	reversed	klosétnek
hotelban_1_low_reversed	hotelban/hotelben	15	2	lorzens	-1.3437347467010947	Ez itt egy lorzens. Nincs is jobb egy jó...	lorzensnál	lorzensnél	NA	nál	1	33	FALSE	FALSE	low	reversed	lorzensnél
hotelban_1_low_reversed	hotelban/hotelben	15	2	luméz	0.06899287148695142	Ez itt egy luméz. Ott vagyunk a...	lumézban	lumézben	NA	ban	1	12	TRUE	FALSE	low	reversed	lumézben
hotelban_1_low_reversed	hotelban/hotelben	15	2	monveg	-1.5686159179138452	Ez itt egy monveg. Nincs is jobb egy jó...	monvegnál	monvegnél	NA	nál	1	37	FALSE	FALSE	low	reversed	monvegnél
hotelban_1_low_reversed	hotelban/hotelben	15	2	narem	-0.6418538861723948	Ez itt egy narem. Ott vagyunk a...	naremban	naremben	NA	ban	1	24	FALSE	FALSE	low	reversed	naremben
hotelban_1_low_reversed	hotelban/hotelben	15	2	nyamet	-0.5978370007556204	Ez itt egy nyamet. Ott vagyunk a...	nyametban	nyametben	NA	ban	1	23	FALSE	FALSE	low	reversed	nyametben
hotelban_1_low_reversed	hotelban/hotelben	15	2	nyítem	-2.5649493574615367	Ez itt egy nyítem. Ott vagyunk a...	nyítemban	nyítemben	NA	ban	1	51	FALSE	TRUE	low	reversed	nyítemban
hotelban_1_low_reversed	hotelban/hotelben	15	2	nyupér	0	Ez itt egy nyupér. Nincs is jobb egy jó...	nyupérnál	nyupérnél	NA	nál	1	14	TRUE	FALSE	low	reversed	nyupérnél
hotelban_1_low_reversed	hotelban/hotelben	15	2	pijél	-2.120263536200091	Ez itt egy pijél. Nincs is jobb egy jó...	pijélnál	pijélnél	NA	nál	1	46	FALSE	TRUE	low	reversed	pijélnál
hotelban_1_low_reversed	hotelban/hotelben	15	2	pisély	-1.8325814637483104	Ez itt egy pisély. Ott vagyunk a...	pisélyban	pisélyben	NA	ban	1	42	FALSE	TRUE	low	reversed	pisélyban
hotelban_1_low_reversed	hotelban/hotelben	15	2	pítend	-1.9095425048844383	Ez itt egy pítend. Ott vagyunk a...	pítendban	pítendben	NA	ban	1	44	FALSE	TRUE	low	reversed	pítendban
hotelban_1_low_reversed	hotelban/hotelben	15	2	pivéd	-0.9650808960435872	Ez itt egy pivéd. Ott vagyunk a...	pivédban	pivédben	NA	ban	1	27	FALSE	FALSE	low	reversed	pivédben
hotelban_1_low_reversed	hotelban/hotelben	15	2	priszec	-2.6026896854443837	Ez itt egy priszec. Ott vagyunk a...	priszecban	priszecben	NA	ban	1	52	FALSE	TRUE	low	reversed	priszecban
hotelban_1_low_reversed	hotelban/hotelben	15	2	rapszek	-1.2321436812926323	Ez itt egy rapszek. Nincs is jobb egy jó...	rapszeknál	rapszeknél	NA	nál	1	31	FALSE	FALSE	low	reversed	rapszeknél
hotelban_1_low_reversed	hotelban/hotelben	15	2	ronszek	-1.0986122886681098	Ez itt egy ronszek. Ott vagyunk a...	ronszekban	ronszekben	NA	ban	1	28	FALSE	FALSE	low	reversed	ronszekben
hotelban_1_low_reversed	hotelban/hotelben	15	2	sortem	-1.4271163556401458	Ez itt egy sortem. Nincs is jobb egy jó...	sortemnál	sortemnél	NA	nál	1	34	FALSE	FALSE	low	reversed	sortemnél
hotelban_1_low_reversed	hotelban/hotelben	15	2	spábét	1.1451323043030026	Ez itt egy spábét. Ott vagyunk a...	spábétban	spábétben	NA	ban	1	2	TRUE	FALSE	low	reversed	spábétben
hotelban_1_low_reversed	hotelban/hotelben	15	2	spanél	0.5877866649021191	Ez itt egy spanél. Nincs is jobb egy jó...	spanélnál	spanélnél	NA	nál	1	7	TRUE	FALSE	low	reversed	spanélnél
hotelban_1_low_reversed	hotelban/hotelben	15	2	spicet	-2.159484249353372	Ez itt egy spicet. Elneveztem a kutyámat...	spicetnak	spicetnek	NA	nak	1	48	FALSE	TRUE	low	reversed	spicetnak
hotelban_1_low_reversed	hotelban/hotelben	15	2	sprivenc	-1.791759469228055	Ez itt egy sprivenc. Nincs is jobb egy jó...	sprivencnál	sprivencnél	NA	nál	1	40	FALSE	TRUE	low	reversed	sprivencnál
hotelban_1_low_reversed	hotelban/hotelben	15	2	spumény	-0.587786664902119	Ez itt egy spumény. Elneveztem a kutyámat...	spuménynak	spuménynek	NA	nak	1	22	FALSE	FALSE	low	reversed	spuménynek
hotelban_1_low_reversed	hotelban/hotelben	15	2	tosély	1.0560526742493137	Ez itt egy tosély. Ott vagyunk a...	tosélyban	tosélyben	NA	ban	1	3	TRUE	FALSE	low	reversed	tosélyben
hotelban_1_low_reversed	hotelban/hotelben	15	2	trájeg	-1.2992829841302609	Ez itt egy trájeg. Ott vagyunk a...	trájegban	trájegben	NA	ban	1	32	FALSE	FALSE	low	reversed	trájegben
hotelban_1_low_reversed	hotelban/hotelben	15	2	trismél	-1.791759469228055	Ez itt egy trismél. Elneveztem a kutyámat...	trismélnak	trismélnek	NA	nak	1	41	FALSE	TRUE	low	reversed	trismélnak
hotelban_1_low_reversed	hotelban/hotelben	15	2	vorszen	-1.6486586255873816	Ez itt egy vorszen. Nincs is jobb egy jó...	vorszennál	vorszennél	NA	nál	1	39	FALSE	FALSE	low	reversed	vorszennél
hotelban_1_low_reversed	hotelban/hotelben	15	2	zihenc	-2.6741486494265287	Ez itt egy zihenc. Elneveztem a kutyámat...	zihencnak	zihencnek	NA	nak	1	54	FALSE	TRUE	low	reversed	zihencnak
hotelban_1_low_reversed	hotelban/hotelben	15	2	zopély	0.3483066942682158	Ez itt egy zopély. Nincs is jobb egy jó...	zopélynál	zopélynél	NA	nál	1	8	TRUE	FALSE	low	reversed	zopélynél
hotelban_1_low_reversed	hotelban/hotelben	15	2	zsáder	-0.2876820724517809	Ez itt egy zsáder. Ott vagyunk a...	zsáderban	zsáderben	NA	ban	1	19	FALSE	FALSE	low	reversed	zsáderben
hotelban_1_low_reversed	hotelban/hotelben	15	2	zsádév	0.14310084364067324	Ez itt egy zsádév. Elneveztem a kutyámat...	zsádévnak	zsádévnek	NA	nak	1	11	TRUE	FALSE	low	reversed	zsádévnek
hotelban_1_low_reversed	hotelban/hotelben	15	2	zsigén	-1.9095425048844383	Ez itt egy zsigén. Nincs is jobb egy jó...	zsigénnál	zsigénnél	NA	nál	1	45	FALSE	TRUE	low	reversed	zsigénnál
hotelban_1_low_reversed	hotelban/hotelben	15	2	zsúdel	-1.1451323043030026	Ez itt egy zsúdel. Elneveztem a kutyámat...	zsúdelnak	zsúdelnek	NA	nak	1	30	FALSE	FALSE	low	reversed	zsúdelnek
hotelban_1_low_typical	hotelban/hotelben	16	3	bralkép	-1.1451323043030026	Ez itt egy bralkép. Ott vagyunk a...	bralképban	bralképben	NA	ban	1	29	FALSE	FALSE	low	typical	bralképben
hotelban_1_low_typical	hotelban/hotelben	16	3	braszenc	-0.7472144018302211	Ez itt egy braszenc. Nincs is jobb egy jó...	braszencnál	braszencnél	NA	nál	1	25	FALSE	FALSE	low	typical	braszencnél
hotelban_1_low_typical	hotelban/hotelben	16	3	brindez	-2.5649493574615367	Ez itt egy brindez. Elneveztem a kutyámat...	brindeznak	brindeznek	NA	nak	1	50	FALSE	TRUE	low	typical	brindeznek
hotelban_1_low_typical	hotelban/hotelben	16	3	bupéz	0.28768207245178085	Ez itt egy bupéz. Ott vagyunk a...	bupézban	bupézben	NA	ban	1	9	TRUE	FALSE	low	typical	bupézban
hotelban_1_low_typical	hotelban/hotelben	16	3	dábegy	-1.5686159179138452	Ez itt egy dábegy. Ott vagyunk a...	dábegyban	dábegyben	NA	ban	1	36	FALSE	FALSE	low	typical	dábegyben
hotelban_1_low_typical	hotelban/hotelben	16	3	dalenc	-0.587786664902119	Ez itt egy dalenc. Nincs is jobb egy jó...	dalencnál	dalencnél	NA	nál	1	21	FALSE	FALSE	low	typical	dalencnél
hotelban_1_low_typical	hotelban/hotelben	16	3	danét	0.9162907318741552	Ez itt egy danét. Nincs is jobb egy jó...	danétnál	danétnél	NA	nál	1	4	TRUE	FALSE	low	typical	danétnál
hotelban_1_low_typical	hotelban/hotelben	16	3	darhén	1.8325814637483104	Ez itt egy darhén. Ott vagyunk a...	darhénban	darhénben	NA	ban	1	1	TRUE	FALSE	low	typical	darhénban
hotelban_1_low_typical	hotelban/hotelben	16	3	dihely	-2.6741486494265287	Ez itt egy dihely. Elneveztem a kutyámat...	dihelynak	dihelynek	NA	nak	1	53	FALSE	TRUE	low	typical	dihelynek
hotelban_1_low_typical	hotelban/hotelben	16	3	dorzéj	-0.1431008436406733	Ez itt egy dorzéj. Elneveztem a kutyámat...	dorzéjnak	dorzéjnek	NA	nak	1	17	FALSE	FALSE	low	typical	dorzéjnek
hotelban_1_low_typical	hotelban/hotelben	16	3	fájéz	0.5978370007556204	Ez itt egy fájéz. Ott vagyunk a...	fájézban	fájézben	NA	ban	1	6	TRUE	FALSE	low	typical	fájézban
hotelban_1_low_typical	hotelban/hotelben	16	3	garcép	-0.06453852113757118	Ez itt egy garcép. Nincs is jobb egy jó...	garcépnál	garcépnél	NA	nál	1	15	TRUE	FALSE	low	typical	garcépnál
hotelban_1_low_typical	hotelban/hotelben	16	3	gúden	-2.2335922215070942	Ez itt egy gúden. Ott vagyunk a...	gúdenban	gúdenben	NA	ban	1	49	FALSE	TRUE	low	typical	gúdenben
hotelban_1_low_typical	hotelban/hotelben	16	3	hágyét	0	Ez itt egy hágyét. Elneveztem a kutyámat...	hágyétnak	hágyétnek	NA	nak	1	13	TRUE	FALSE	low	typical	hágyétnak
hotelban_1_low_typical	hotelban/hotelben	16	3	incéj	-2.159484249353372	Ez itt egy incéj. Elneveztem a kutyámat...	incéjnak	incéjnek	NA	nak	1	47	FALSE	TRUE	low	typical	incéjnek
hotelban_1_low_typical	hotelban/hotelben	16	3	ítens	-1.6486586255873816	Ez itt egy ítens. Ott vagyunk a...	ítensban	ítensben	NA	ban	1	38	FALSE	FALSE	low	typical	ítensben
hotelban_1_low_typical	hotelban/hotelben	16	3	jóbec	-0.8938178760220964	Ez itt egy jóbec. Elneveztem a kutyámat...	jóbecnak	jóbecnek	NA	nak	1	26	FALSE	FALSE	low	typical	jóbecnek
hotelban_1_low_typical	hotelban/hotelben	16	3	jukél	-0.2076393647782445	Ez itt egy jukél. Nincs is jobb egy jó...	jukélnál	jukélnél	NA	nál	1	18	FALSE	FALSE	low	typical	jukélnél
hotelban_1_low_typical	hotelban/hotelben	16	3	kalhész	-0.06899287148695143	Ez itt egy kalhész. Elneveztem a kutyámat...	kalhésznak	kalhésznek	NA	nak	1	16	FALSE	FALSE	low	typical	kalhésznek
hotelban_1_low_typical	hotelban/hotelben	16	3	kalréz	0.1941560144409574	Ez itt egy kalréz. Ott vagyunk a...	kalrézban	kalrézben	NA	ban	1	10	TRUE	FALSE	low	typical	kalrézban
hotelban_1_low_typical	hotelban/hotelben	16	3	kaszép	-0.3483066942682157	Ez itt egy kaszép. Elneveztem a kutyámat...	kaszépnak	kaszépnek	NA	nak	1	20	FALSE	FALSE	low	typical	kaszépnek
hotelban_1_low_typical	hotelban/hotelben	16	3	kátel	-1.5260563034950494	Ez itt egy kátel. Elneveztem a kutyámat...	kátelnak	kátelnek	NA	nak	1	35	FALSE	FALSE	low	typical	kátelnek
hotelban_1_low_typical	hotelban/hotelben	16	3	klingesz	-1.9095425048844383	Ez itt egy klingesz. Ott vagyunk a...	klingeszban	klingeszben	NA	ban	1	43	FALSE	TRUE	low	typical	klingeszben
hotelban_1_low_typical	hotelban/hotelben	16	3	klosét	0.7472144018302211	Ez itt egy klosét. Elneveztem a kutyámat...	klosétnak	klosétnek	NA	nak	1	5	TRUE	FALSE	low	typical	klosétnak
hotelban_1_low_typical	hotelban/hotelben	16	3	lorzens	-1.3437347467010947	Ez itt egy lorzens. Nincs is jobb egy jó...	lorzensnál	lorzensnél	NA	nál	1	33	FALSE	FALSE	low	typical	lorzensnél
hotelban_1_low_typical	hotelban/hotelben	16	3	luméz	0.06899287148695142	Ez itt egy luméz. Ott vagyunk a...	lumézban	lumézben	NA	ban	1	12	TRUE	FALSE	low	typical	lumézban
hotelban_1_low_typical	hotelban/hotelben	16	3	monveg	-1.5686159179138452	Ez itt egy monveg. Nincs is jobb egy jó...	monvegnál	monvegnél	NA	nál	1	37	FALSE	FALSE	low	typical	monvegnél
hotelban_1_low_typical	hotelban/hotelben	16	3	narem	-0.6418538861723948	Ez itt egy narem. Ott vagyunk a...	naremban	naremben	NA	ban	1	24	FALSE	FALSE	low	typical	naremben
hotelban_1_low_typical	hotelban/hotelben	16	3	nyamet	-0.5978370007556204	Ez itt egy nyamet. Ott vagyunk a...	nyametban	nyametben	NA	ban	1	23	FALSE	FALSE	low	typical	nyametben
hotelban_1_low_typical	hotelban/hotelben	16	3	nyítem	-2.5649493574615367	Ez itt egy nyítem. Ott vagyunk a...	nyítemban	nyítemben	NA	ban	1	51	FALSE	TRUE	low	typical	nyítemben
hotelban_1_low_typical	hotelban/hotelben	16	3	nyupér	0	Ez itt egy nyupér. Nincs is jobb egy jó...	nyupérnál	nyupérnél	NA	nál	1	14	TRUE	FALSE	low	typical	nyupérnál
hotelban_1_low_typical	hotelban/hotelben	16	3	pijél	-2.120263536200091	Ez itt egy pijél. Nincs is jobb egy jó...	pijélnál	pijélnél	NA	nál	1	46	FALSE	TRUE	low	typical	pijélnél
hotelban_1_low_typical	hotelban/hotelben	16	3	pisély	-1.8325814637483104	Ez itt egy pisély. Ott vagyunk a...	pisélyban	pisélyben	NA	ban	1	42	FALSE	TRUE	low	typical	pisélyben
hotelban_1_low_typical	hotelban/hotelben	16	3	pítend	-1.9095425048844383	Ez itt egy pítend. Ott vagyunk a...	pítendban	pítendben	NA	ban	1	44	FALSE	TRUE	low	typical	pítendben
hotelban_1_low_typical	hotelban/hotelben	16	3	pivéd	-0.9650808960435872	Ez itt egy pivéd. Ott vagyunk a...	pivédban	pivédben	NA	ban	1	27	FALSE	FALSE	low	typical	pivédben
hotelban_1_low_typical	hotelban/hotelben	16	3	priszec	-2.6026896854443837	Ez itt egy priszec. Ott vagyunk a...	priszecban	priszecben	NA	ban	1	52	FALSE	TRUE	low	typical	priszecben
hotelban_1_low_typical	hotelban/hotelben	16	3	rapszek	-1.2321436812926323	Ez itt egy rapszek. Nincs is jobb egy jó...	rapszeknál	rapszeknél	NA	nál	1	31	FALSE	FALSE	low	typical	rapszeknél
hotelban_1_low_typical	hotelban/hotelben	16	3	ronszek	-1.0986122886681098	Ez itt egy ronszek. Ott vagyunk a...	ronszekban	ronszekben	NA	ban	1	28	FALSE	FALSE	low	typical	ronszekben
hotelban_1_low_typical	hotelban/hotelben	16	3	sortem	-1.4271163556401458	Ez itt egy sortem. Nincs is jobb egy jó...	sortemnál	sortemnél	NA	nál	1	34	FALSE	FALSE	low	typical	sortemnél
hotelban_1_low_typical	hotelban/hotelben	16	3	spábét	1.1451323043030026	Ez itt egy spábét. Ott vagyunk a...	spábétban	spábétben	NA	ban	1	2	TRUE	FALSE	low	typical	spábétban
hotelban_1_low_typical	hotelban/hotelben	16	3	spanél	0.5877866649021191	Ez itt egy spanél. Nincs is jobb egy jó...	spanélnál	spanélnél	NA	nál	1	7	TRUE	FALSE	low	typical	spanélnál
hotelban_1_low_typical	hotelban/hotelben	16	3	spicet	-2.159484249353372	Ez itt egy spicet. Elneveztem a kutyámat...	spicetnak	spicetnek	NA	nak	1	48	FALSE	TRUE	low	typical	spicetnek
hotelban_1_low_typical	hotelban/hotelben	16	3	sprivenc	-1.791759469228055	Ez itt egy sprivenc. Nincs is jobb egy jó...	sprivencnál	sprivencnél	NA	nál	1	40	FALSE	TRUE	low	typical	sprivencnél
hotelban_1_low_typical	hotelban/hotelben	16	3	spumény	-0.587786664902119	Ez itt egy spumény. Elneveztem a kutyámat...	spuménynak	spuménynek	NA	nak	1	22	FALSE	FALSE	low	typical	spuménynek
hotelban_1_low_typical	hotelban/hotelben	16	3	tosély	1.0560526742493137	Ez itt egy tosély. Ott vagyunk a...	tosélyban	tosélyben	NA	ban	1	3	TRUE	FALSE	low	typical	tosélyban
hotelban_1_low_typical	hotelban/hotelben	16	3	trájeg	-1.2992829841302609	Ez itt egy trájeg. Ott vagyunk a...	trájegban	trájegben	NA	ban	1	32	FALSE	FALSE	low	typical	trájegben
hotelban_1_low_typical	hotelban/hotelben	16	3	trismél	-1.791759469228055	Ez itt egy trismél. Elneveztem a kutyámat...	trismélnak	trismélnek	NA	nak	1	41	FALSE	TRUE	low	typical	trismélnek
hotelban_1_low_typical	hotelban/hotelben	16	3	vorszen	-1.6486586255873816	Ez itt egy vorszen. Nincs is jobb egy jó...	vorszennál	vorszennél	NA	nál	1	39	FALSE	FALSE	low	typical	vorszennél
hotelban_1_low_typical	hotelban/hotelben	16	3	zihenc	-2.6741486494265287	Ez itt egy zihenc. Elneveztem a kutyámat...	zihencnak	zihencnek	NA	nak	1	54	FALSE	TRUE	low	typical	zihencnek
hotelban_1_low_typical	hotelban/hotelben	16	3	zopély	0.3483066942682158	Ez itt egy zopély. Nincs is jobb egy jó...	zopélynál	zopélynél	NA	nál	1	8	TRUE	FALSE	low	typical	zopélynál
hotelban_1_low_typical	hotelban/hotelben	16	3	zsáder	-0.2876820724517809	Ez itt egy zsáder. Ott vagyunk a...	zsáderban	zsáderben	NA	ban	1	19	FALSE	FALSE	low	typical	zsáderben
hotelban_1_low_typical	hotelban/hotelben	16	3	zsádév	0.14310084364067324	Ez itt egy zsádév. Elneveztem a kutyámat...	zsádévnak	zsádévnek	NA	nak	1	11	TRUE	FALSE	low	typical	zsádévnak
hotelban_1_low_typical	hotelban/hotelben	16	3	zsigén	-1.9095425048844383	Ez itt egy zsigén. Nincs is jobb egy jó...	zsigénnál	zsigénnél	NA	nál	1	45	FALSE	TRUE	low	typical	zsigénnél
hotelban_1_low_typical	hotelban/hotelben	16	3	zsúdel	-1.1451323043030026	Ez itt egy zsúdel. Elneveztem a kutyámat...	zsúdelnak	zsúdelnek	NA	nak	1	30	FALSE	FALSE	low	typical	zsúdelnek
hotelban_2_high_reversed	hotelban/hotelben	17	4	bingéj	-1.4271163556401458	Ez itt egy bingéj. Elneveztem a kutyámat...	bingéjnak	bingéjnek	NA	nak	2	33	FALSE	FALSE	high	reversed	bingéjnak
hotelban_2_high_reversed	hotelban/hotelben	17	4	briskéd	-1.791759469228055	Ez itt egy briskéd. Nincs is jobb egy jó...	briskédnál	briskédnél	NA	nál	2	39	FALSE	FALSE	high	reversed	briskédnál
hotelban_2_high_reversed	hotelban/hotelben	17	4	cságyelt	-0.7419373447293773	Ez itt egy cságyelt. Ott vagyunk a...	cságyeltban	cságyeltben	NA	ban	2	24	FALSE	FALSE	high	reversed	cságyeltban
hotelban_2_high_reversed	hotelban/hotelben	17	4	csodeg	-0.4353180712578455	Ez itt egy csodeg. Nincs is jobb egy jó...	csodegnál	csodegnél	NA	nál	2	20	FALSE	FALSE	high	reversed	csodegnál
hotelban_2_high_reversed	hotelban/hotelben	17	4	csublény	0.49247648509779424	Ez itt egy csublény. Ott vagyunk a...	csublényban	csublényben	NA	ban	2	7	TRUE	FALSE	high	reversed	csublényben
hotelban_2_high_reversed	hotelban/hotelben	17	4	dajrens	-1.5686159179138452	Ez itt egy dajrens. Nincs is jobb egy jó...	dajrensnál	dajrensnél	NA	nál	2	36	FALSE	FALSE	high	reversed	dajrensnál
hotelban_2_high_reversed	hotelban/hotelben	17	4	dibez	-2.120263536200091	Ez itt egy dibez. Ott vagyunk a...	dibezban	dibezben	NA	ban	2	45	FALSE	TRUE	high	reversed	dibezban
hotelban_2_high_reversed	hotelban/hotelben	17	4	dinelt	-1.9095425048844383	Ez itt egy dinelt. Ott vagyunk a...	dineltban	dineltben	NA	ban	2	42	FALSE	TRUE	high	reversed	dineltban
hotelban_2_high_reversed	hotelban/hotelben	17	4	dóbem	-1.2321436812926323	Ez itt egy dóbem. Elneveztem a kutyámat...	dóbemnak	dóbemnek	NA	nak	2	30	FALSE	FALSE	high	reversed	dóbemnak
hotelban_2_high_reversed	hotelban/hotelben	17	4	dunkész	0.20763936477824457	Ez itt egy dunkész. Ott vagyunk a...	dunkészban	dunkészben	NA	ban	2	9	TRUE	FALSE	high	reversed	dunkészben
hotelban_2_high_reversed	hotelban/hotelben	17	4	dutec	-1.1451323043030026	Ez itt egy dutec. Nincs is jobb egy jó...	dutecnál	dutecnél	NA	nál	2	29	FALSE	FALSE	high	reversed	dutecnál
hotelban_2_high_reversed	hotelban/hotelben	17	4	fágyép	-0.06899287148695143	Ez itt egy fágyép. Nincs is jobb egy jó...	fágyépnál	fágyépnél	NA	nál	2	15	TRUE	FALSE	high	reversed	fágyépnél
hotelban_2_high_reversed	hotelban/hotelben	17	4	fizend	-2.5649493574615367	Ez itt egy fizend. Ott vagyunk a...	fizendban	fizendben	NA	ban	2	50	FALSE	TRUE	high	reversed	fizendban
hotelban_2_high_reversed	hotelban/hotelben	17	4	fojlegy	-2.6741486494265287	Ez itt egy fojlegy. Elneveztem a kutyámat...	fojlegynak	fojlegynek	NA	nak	2	53	FALSE	TRUE	high	reversed	fojlegynak
hotelban_2_high_reversed	hotelban/hotelben	17	4	fupét	-0.325422400434628	Ez itt egy fupét. Nincs is jobb egy jó...	fupétnál	fupétnél	NA	nál	2	19	FALSE	FALSE	high	reversed	fupétnál
hotelban_2_high_reversed	hotelban/hotelben	17	4	gábéd	0.965080896043587	Ez itt egy gábéd. Nincs is jobb egy jó...	gábédnál	gábédnél	NA	nál	2	3	TRUE	FALSE	high	reversed	gábédnél
hotelban_2_high_reversed	hotelban/hotelben	17	4	hijegy	-1.8325814637483104	Ez itt egy hijegy. Nincs is jobb egy jó...	hijegynál	hijegynél	NA	nál	2	41	FALSE	TRUE	high	reversed	hijegynál
hotelban_2_high_reversed	hotelban/hotelben	17	4	hosét	0.06899287148695142	Ez itt egy hosét. Elneveztem a kutyámat...	hosétnak	hosétnek	NA	nak	2	11	TRUE	FALSE	high	reversed	hosétnek
hotelban_2_high_reversed	hotelban/hotelben	17	4	humék	0	Ez itt egy humék. Elneveztem a kutyámat...	huméknak	huméknek	NA	nak	2	13	TRUE	FALSE	high	reversed	huméknek
hotelban_2_high_reversed	hotelban/hotelben	17	4	jurdent	-0.916290731874155	Ez itt egy jurdent. Nincs is jobb egy jó...	jurdentnál	jurdentnél	NA	nál	2	26	FALSE	FALSE	high	reversed	jurdentnál
hotelban_2_high_reversed	hotelban/hotelben	17	4	jutély	0.7985076962177716	Ez itt egy jutély. Nincs is jobb egy jó...	jutélynál	jutélynél	NA	nál	2	4	TRUE	FALSE	high	reversed	jutélynél
hotelban_2_high_reversed	hotelban/hotelben	17	4	kátéd	0.5978370007556204	Ez itt egy kátéd. Nincs is jobb egy jó...	kátédnál	kátédnél	NA	nál	2	6	TRUE	FALSE	high	reversed	kátédnél
hotelban_2_high_reversed	hotelban/hotelben	17	4	klajrén	0.32542240043462795	Ez itt egy klajrén. Elneveztem a kutyámat...	klajrénnak	klajrénnek	NA	nak	2	8	TRUE	FALSE	high	reversed	klajrénnek
hotelban_2_high_reversed	hotelban/hotelben	17	4	klazér	0.1941560144409574	Ez itt egy klazér. Ott vagyunk a...	klazérban	klazérben	NA	ban	2	10	TRUE	FALSE	high	reversed	klazérben
hotelban_2_high_reversed	hotelban/hotelben	17	4	klítegy	-1.6486586255873816	Ez itt egy klítegy. Nincs is jobb egy jó...	klítegynál	klítegynél	NA	nál	2	38	FALSE	FALSE	high	reversed	klítegynál
hotelban_2_high_reversed	hotelban/hotelben	17	4	lihény	-2.159484249353372	Ez itt egy lihény. Elneveztem a kutyámat...	lihénynak	lihénynek	NA	nak	2	47	FALSE	TRUE	high	reversed	lihénynak
hotelban_2_high_reversed	hotelban/hotelben	17	4	lijez	-2.2335922215070942	Ez itt egy lijez. Elneveztem a kutyámat...	lijeznak	lijeznek	NA	nak	2	49	FALSE	TRUE	high	reversed	lijeznak
hotelban_2_high_reversed	hotelban/hotelben	17	4	lingék	-1.9095425048844383	Ez itt egy lingék. Nincs is jobb egy jó...	lingéknál	lingéknél	NA	nál	2	43	FALSE	TRUE	high	reversed	lingéknál
hotelban_2_high_reversed	hotelban/hotelben	17	4	mádép	0.6418538861723947	Ez itt egy mádép. Nincs is jobb egy jó...	mádépnál	mádépnél	NA	nál	2	5	TRUE	FALSE	high	reversed	mádépnél
hotelban_2_high_reversed	hotelban/hotelben	17	4	murdes	-0.587786664902119	Ez itt egy murdes. Nincs is jobb egy jó...	murdesnál	murdesnél	NA	nál	2	21	FALSE	FALSE	high	reversed	murdesnál
hotelban_2_high_reversed	hotelban/hotelben	17	4	nuhét	-0.2076393647782445	Ez itt egy nuhét. Nincs is jobb egy jó...	nuhétnál	nuhétnél	NA	nál	2	18	FALSE	FALSE	high	reversed	nuhétnál
hotelban_2_high_reversed	hotelban/hotelben	17	4	pazév	0	Ez itt egy pazév. Nincs is jobb egy jó...	pazévnál	pazévnél	NA	nál	2	14	TRUE	FALSE	high	reversed	pazévnél
hotelban_2_high_reversed	hotelban/hotelben	17	4	pristél	-2.120263536200091	Ez itt egy pristél. Ott vagyunk a...	pristélban	pristélben	NA	ban	2	46	FALSE	TRUE	high	reversed	pristélban
hotelban_2_high_reversed	hotelban/hotelben	17	4	sihen	-2.6026896854443837	Ez itt egy sihen. Nincs is jobb egy jó...	sihennál	sihennél	NA	nál	2	52	FALSE	TRUE	high	reversed	sihennál
hotelban_2_high_reversed	hotelban/hotelben	17	4	spatel	-1.5260563034950494	Ez itt egy spatel. Elneveztem a kutyámat...	spatelnak	spatelnek	NA	nak	2	35	FALSE	FALSE	high	reversed	spatelnak
hotelban_2_high_reversed	hotelban/hotelben	17	4	spivél	-1.4271163556401458	Ez itt egy spivél. Elneveztem a kutyámat...	spivélnak	spivélnek	NA	nak	2	34	FALSE	FALSE	high	reversed	spivélnak
