base	cat1_weight	base_tr	variation	type	variant1	variant2	resp1	resp2	log_odds	derivational	nsyl	vowel	suffix	lemma_freq_corrected	stem_vowel	long_cluster	consonants
aglik	0.47857552197142084	aglik	lakok/lakom	nonce word response	aglok	aglom	12	15	-0.2076393647782445	-lik	1	NA	NA	NA	NA	NA	NA
bihánylik	0.42613425288380463	bihá¥lik	lakok/lakom	nonce word response	bihánylok	bihánylom	21	5	1.2992829841302609	-lik	2	NA	NA	NA	NA	NA	NA
bivégszik	0.3387616765356601	bivégßik	lakok/lakom	nonce word response	bivégszek	bivégszem	7	22	-1.0560526742493137	-szik	2	NA	NA	NA	NA	NA	NA
bivejlik	0.4454148056649381	bivejlik	lakok/lakom	nonce word response	bivejlek	bivejlem	18	8	0.7472144018302211	-lik	2	NA	NA	NA	NA	NA	NA
böjzik	0.47903758884499476	böjzik	lakok/lakom	nonce word response	böjzök	böjzöm	14	12	0.14310084364067324	-zik	1	NA	NA	NA	NA	NA	NA
bölszik	0.3817730735076218	bölßik	lakok/lakom	nonce word response	bölszök	bölszöm	16	11	0.3483066942682158	-szik	1	NA	NA	NA	NA	NA	NA
brágaklik	0.4213532666386463	brágaklik	lakok/lakom	nonce word response	brágaklok	brágaklom	12	17	-0.325422400434628	-lik	2	NA	NA	NA	NA	NA	NA
brarlik	0.47272843849857205	brarlik	lakok/lakom	nonce word response	brarlok	brarlom	21	6	1.1451323043030026	-lik	1	NA	NA	NA	NA	NA	NA
brivegzik	0.49612694103439425	brivegzik	lakok/lakom	nonce word response	brivegzek	brivegzem	8	21	-0.8938178760220964	-zik	2	NA	NA	NA	NA	NA	NA
brobódzik	0.5108911784155461	brobódzik	lakok/lakom	nonce word response	brobódzok	brobódzom	9	18	-0.6418538861723948	-zik	2	NA	NA	NA	NA	NA	NA
brubzik	0.47259455587284244	brubzik	lakok/lakom	nonce word response	brubzok	brubzom	16	11	0.3483066942682158	-zik	1	NA	NA	NA	NA	NA	NA
brüjlik	0.4780186157712941	brüjlik	lakok/lakom	nonce word response	brüjlök	brüjlöm	18	8	0.7472144018302211	-lik	1	NA	NA	NA	NA	NA	NA
büglik	0.5124021494476434	büglik	lakok/lakom	nonce word response	büglök	büglöm	19	7	0.9162907318741552	-lik	1	NA	NA	NA	NA	NA	NA
bűtszik	0.3337384935938377	bűtßik	lakok/lakom	nonce word response	bűtszök	bűtszöm	14	12	0.14310084364067324	-szik	1	NA	NA	NA	NA	NA	NA
csíszlik	0.5854489249298453	çíßlik	lakok/lakom	nonce word response	csíszlok	csíszlom	20	9	0.7419373447293773	-lik	1	NA	NA	NA	NA	NA	NA
csólorzik	0.5011493980346389	çólorzik	lakok/lakom	nonce word response	csólorzok	csólorzom	10	19	-0.5978370007556204	-zik	2	NA	NA	NA	NA	NA	NA
driládzik	0.5566939731496956	driládzik	lakok/lakom	nonce word response	driládzok	driládzom	10	19	-0.5978370007556204	-zik	2	NA	NA	NA	NA	NA	NA
drubódzik	0.5227895821203925	drubódzik	lakok/lakom	nonce word response	drubódzok	drubódzom	10	16	-0.4353180712578455	-zik	2	NA	NA	NA	NA	NA	NA
drügzik	0.4214950268162592	drügzik	lakok/lakom	nonce word response	drügzök	drügzöm	14	13	0.06899287148695142	-zik	1	NA	NA	NA	NA	NA	NA
düjzik	0.48030057629163253	düjzik	lakok/lakom	nonce word response	düjzök	düjzöm	13	13	0	-zik	1	NA	NA	NA	NA	NA	NA
féjzik	0.45592942842842155	féjzik	lakok/lakom	nonce word response	féjzek	féjzem	16	10	0.4353180712578455	-zik	1	NA	NA	NA	NA	NA	NA
femlik	0.45107155987221625	femlik	lakok/lakom	nonce word response	femlek	femlem	25	4	1.6486586255873816	-lik	1	NA	NA	NA	NA	NA	NA
feténylik	0.4677347145992171	feté¥lik	lakok/lakom	nonce word response	feténylek	feténylem	23	4	1.5686159179138452	-lik	2	NA	NA	NA	NA	NA	NA
fibamlik	0.49490970889191443	fibamlik	lakok/lakom	nonce word response	fibamlok	fibamlom	26	3	1.9095425048844383	-lik	2	NA	NA	NA	NA	NA	NA
figlik	0.4620355152293078	figlik	lakok/lakom	nonce word response	figlok	figlom	20	9	0.7419373447293773	-lik	1	NA	NA	NA	NA	NA	NA
filágzik	0.46579700772406024	filágzik	lakok/lakom	nonce word response	filágzok	filágzom	7	20	-0.9650808960435872	-zik	2	NA	NA	NA	NA	NA	NA
fivénylik	0.4593785921349231	fivé¥lik	lakok/lakom	nonce word response	fivénylek	fivénylem	20	9	0.7419373447293773	-lik	2	NA	NA	NA	NA	NA	NA
flagánylik	0.4727526651593618	flagá¥lik	lakok/lakom	nonce word response	flagánylok	flagánylom	22	7	1.0560526742493137	-lik	2	NA	NA	NA	NA	NA	NA
flagárzik	0.4969956139987592	flagárzik	lakok/lakom	nonce word response	flagárzok	flagárzom	12	15	-0.2076393647782445	-zik	2	NA	NA	NA	NA	NA	NA
flátszik	0.23452435233154492	flátßik	lakok/lakom	nonce word response	flátszok	flátszom	11	18	-0.4595323293784402	-szik	1	NA	NA	NA	NA	NA	NA
flehékszik	0.325139565652463	flehékßik	lakok/lakom	nonce word response	flehékszek	flehékszem	10	19	-0.5978370007556204	-szik	2	NA	NA	NA	NA	NA	NA
flehénylik	0.5200234539540278	flehé¥lik	lakok/lakom	nonce word response	flehénylek	flehénylem	23	4	1.5686159179138452	-lik	2	NA	NA	NA	NA	NA	NA
flérlik	0.4302005495842443	flérlik	lakok/lakom	nonce word response	flérlek	flérlem	23	4	1.5686159179138452	-lik	1	NA	NA	NA	NA	NA	NA
flibekszik	0.2887381738180771	flibekßik	lakok/lakom	nonce word response	flibekszek	flibekszem	11	18	-0.4595323293784402	-szik	2	NA	NA	NA	NA	NA	NA
fligzik	0.4599942276865521	fligzik	lakok/lakom	nonce word response	fligzok	fligzom	10	19	-0.5978370007556204	-zik	1	NA	NA	NA	NA	NA	NA
fliraklik	0.40888352834478975	fliraklik	lakok/lakom	nonce word response	fliraklok	fliraklom	13	13	0	-lik	2	NA	NA	NA	NA	NA	NA
flitlik	0.4338335844508207	flitlik	lakok/lakom	nonce word response	flitlok	flitlom	25	4	1.6486586255873816	-lik	1	NA	NA	NA	NA	NA	NA
floglik	0.4524921921906282	floglik	lakok/lakom	nonce word response	floglok	floglom	18	11	0.4595323293784402	-lik	1	NA	NA	NA	NA	NA	NA
flözlik	0.4522562150410308	flözlik	lakok/lakom	nonce word response	flözlök	flözlöm	20	7	0.965080896043587	-lik	1	NA	NA	NA	NA	NA	NA
flűmlik	0.44921529608439487	flűmlik	lakok/lakom	nonce word response	flűmlök	flűmlöm	24	5	1.4271163556401458	-lik	1	NA	NA	NA	NA	NA	NA
flűröklik	0.4579165095143648	flűröklik	lakok/lakom	nonce word response	flűröklök	flűröklöm	17	12	0.32542240043462795	-lik	2	NA	NA	NA	NA	NA	NA
flüröslik	0.5007164782735177	flüröslik	lakok/lakom	nonce word response	flüröslök	flüröslöm	20	9	0.7419373447293773	-lik	2	NA	NA	NA	NA	NA	NA
frágapszik	0.40137326502653153	frágapßik	lakok/lakom	nonce word response	frágapszok	frágapszom	11	16	-0.3483066942682157	-szik	2	NA	NA	NA	NA	NA	NA
fretszik	0.26449226261490344	fretßik	lakok/lakom	nonce word response	fretszek	fretszem	13	13	0	-szik	1	NA	NA	NA	NA	NA	NA
frilegszik	0.3467490317151162	frilegßik	lakok/lakom	nonce word response	frilegszek	frilegszem	11	15	-0.2876820724517809	-szik	2	NA	NA	NA	NA	NA	NA
friszlik	0.40418931142753356	frißlik	lakok/lakom	nonce word response	friszlok	friszlom	15	14	0.06453852113757116	-lik	1	NA	NA	NA	NA	NA	NA
frivajlik	0.4926644553612839	frivajlik	lakok/lakom	nonce word response	frivajlok	frivajlom	21	5	1.2992829841302609	-lik	2	NA	NA	NA	NA	NA	NA
frodlik	0.4694659832845992	frodlik	lakok/lakom	nonce word response	frodlok	frodlom	20	9	0.7419373447293773	-lik	1	NA	NA	NA	NA	NA	NA
gerénylik	0.49039407597315793	geré¥lik	lakok/lakom	nonce word response	gerénylek	gerénylem	23	3	1.791759469228055	-lik	2	NA	NA	NA	NA	NA	NA
gilárzik	0.5234410637792238	gilárzik	lakok/lakom	nonce word response	gilárzok	gilárzom	8	21	-0.8938178760220964	-zik	2	NA	NA	NA	NA	NA	NA
gyibakszik	0.2919184375557236	©ibakßik	lakok/lakom	nonce word response	gyibakszok	gyibakszom	9	17	-0.587786664902119	-szik	2	NA	NA	NA	NA	NA	NA
gyibeslik	0.4860621010444868	©ibeslik	lakok/lakom	nonce word response	gyibeslek	gyibeslem	18	9	0.6418538861723947	-lik	2	NA	NA	NA	NA	NA	NA
gyivádzik	0.5079542445175682	©ivádzik	lakok/lakom	nonce word response	gyivádzok	gyivádzom	9	18	-0.6418538861723948	-zik	2	NA	NA	NA	NA	NA	NA
herégszik	0.2797463691470238	herégßik	lakok/lakom	nonce word response	herégszek	herégszem	9	18	-0.6418538861723948	-szik	2	NA	NA	NA	NA	NA	NA
hilarzik	0.5236610182885555	hilarzik	lakok/lakom	nonce word response	hilarzok	hilarzom	14	13	0.06899287148695142	-zik	2	NA	NA	NA	NA	NA	NA
hűgzik	0.4973905292241604	hűgzik	lakok/lakom	nonce word response	hűgzök	hűgzöm	13	13	0	-zik	1	NA	NA	NA	NA	NA	NA
huklik	0.583370290725635	huklik	lakok/lakom	nonce word response	huklok	huklom	13	14	-0.06899287148695143	-lik	1	NA	NA	NA	NA	NA	NA
hurjorzik	0.5677495756349756	hurjorzik	lakok/lakom	nonce word response	hurjorzok	hurjorzom	14	13	0.06899287148695142	-zik	2	NA	NA	NA	NA	NA	NA
huroslik	0.5489985924747455	huroslik	lakok/lakom	nonce word response	huroslok	huroslom	22	7	1.0560526742493137	-lik	2	NA	NA	NA	NA	NA	NA
ibáglik	0.450580121994464	ibáglik	lakok/lakom	nonce word response	ibáglok	ibáglom	18	9	0.6418538861723947	-lik	2	NA	NA	NA	NA	NA	NA
ibékszik	0.3049200797037291	ibékßik	lakok/lakom	nonce word response	ibékszek	ibékszem	10	16	-0.4353180712578455	-szik	2	NA	NA	NA	NA	NA	NA
jonylik	0.5255759784632797	jo¥lik	lakok/lakom	nonce word response	jonylok	jonylom	21	8	0.8938178760220965	-lik	1	NA	NA	NA	NA	NA	NA
jüslik	0.4930643239589624	jüslik	lakok/lakom	nonce word response	jüslök	jüslöm	20	7	0.965080896043587	-lik	1	NA	NA	NA	NA	NA	NA
juszlik	0.505822768027773	jußlik	lakok/lakom	nonce word response	juszlok	juszlom	18	11	0.4595323293784402	-lik	1	NA	NA	NA	NA	NA	NA
klaráglik	0.4964187222751173	klaráglik	lakok/lakom	nonce word response	klaráglok	klaráglom	20	7	0.965080896043587	-lik	2	NA	NA	NA	NA	NA	NA
klárzik	0.47091680369067235	klárzik	lakok/lakom	nonce word response	klárzok	klárzom	13	13	0	-zik	1	NA	NA	NA	NA	NA	NA
klétszik	0.2862691924328534	klétßik	lakok/lakom	nonce word response	klétszek	klétszem	11	15	-0.2876820724517809	-szik	1	NA	NA	NA	NA	NA	NA
klibamlik	0.5267007944916433	klibamlik	lakok/lakom	nonce word response	klibamlok	klibamlom	16	10	0.4353180712578455	-lik	2	NA	NA	NA	NA	NA	NA
klidlik	0.5150115768427226	klidlik	lakok/lakom	nonce word response	klidlok	klidlom	21	8	0.8938178760220965	-lik	1	NA	NA	NA	NA	NA	NA
klivaslik	0.5280440144316846	klivaslik	lakok/lakom	nonce word response	klivaslok	klivaslom	19	7	0.9162907318741552	-lik	2	NA	NA	NA	NA	NA	NA
klörlik	0.47976456591015776	klörlik	lakok/lakom	nonce word response	klörlök	klörlöm	18	9	0.6418538861723947	-lik	1	NA	NA	NA	NA	NA	NA
kumlik	0.5269209167615371	kumlik	lakok/lakom	nonce word response	kumlok	kumlom	25	4	1.6486586255873816	-lik	1	NA	NA	NA	NA	NA	NA
lihadzik	0.4791112680844839	lihadzik	lakok/lakom	nonce word response	lihadzok	lihadzom	16	13	0.1941560144409574	-zik	2	NA	NA	NA	NA	NA	NA
livaklik	0.37442540149740006	livaklik	lakok/lakom	nonce word response	livaklok	livaklom	7	20	-0.9650808960435872	-lik	2	NA	NA	NA	NA	NA	NA
lorjódzik	0.49218100453901376	lorjódzik	lakok/lakom	nonce word response	lorjódzok	lorjódzom	13	16	-0.1941560144409575	-zik	2	NA	NA	NA	NA	NA	NA
lörűdzik	0.47056498767289173	lörűdzik	lakok/lakom	nonce word response	lörűdzök	lörűdzöm	12	15	-0.2076393647782445	-zik	2	NA	NA	NA	NA	NA	NA
málapszik	0.40671748639900224	málapßik	lakok/lakom	nonce word response	málapszok	málapszom	13	14	-0.06899287148695143	-szik	2	NA	NA	NA	NA	NA	NA
marzik	0.5363331031462453	marzik	lakok/lakom	nonce word response	marzok	marzom	19	8	0.7985076962177716	-zik	1	NA	NA	NA	NA	NA	NA
mékszik	0.3177563448553236	mékßik	lakok/lakom	nonce word response	mékszek	mékszem	12	14	-0.1431008436406733	-szik	1	NA	NA	NA	NA	NA	NA
narádzik	0.5375579116264146	narádzik	lakok/lakom	nonce word response	narádzok	narádzom	9	18	-0.6418538861723948	-zik	2	NA	NA	NA	NA	NA	NA
narjárzik	0.5863217892001391	narjárzik	lakok/lakom	nonce word response	narjárzok	narjárzom	13	13	0	-zik	2	NA	NA	NA	NA	NA	NA
nűröklik	0.45884936536525317	nűröklik	lakok/lakom	nonce word response	nűröklök	nűröklöm	13	16	-0.1941560144409575	-lik	2	NA	NA	NA	NA	NA	NA
nyáslik	0.4462093651735807	¥áslik	lakok/lakom	nonce word response	nyáslok	nyáslom	17	9	0.5877866649021191	-lik	1	NA	NA	NA	NA	NA	NA
pebzik	0.5497885590994697	pebzik	lakok/lakom	nonce word response	pebzek	pebzem	17	10	0.49247648509779424	-zik	1	NA	NA	NA	NA	NA	NA
péleslik	0.5568704973794534	péleslik	lakok/lakom	nonce word response	péleslek	péleslem	20	9	0.7419373447293773	-lik	2	NA	NA	NA	NA	NA	NA
píjlik	0.5314572307191094	píjlik	lakok/lakom	nonce word response	píjlok	píjlom	18	9	0.6418538861723947	-lik	1	NA	NA	NA	NA	NA	NA
piragszik	0.3021455928545434	piragßik	lakok/lakom	nonce word response	piragszok	piragszom	9	17	-0.587786664902119	-szik	2	NA	NA	NA	NA	NA	NA
pítszik	0.3347059140947605	pítßik	lakok/lakom	nonce word response	pítszok	pítszom	10	17	-0.49247648509779407	-szik	1	NA	NA	NA	NA	NA	NA
pivegszik	0.31225570105725076	pivegßik	lakok/lakom	nonce word response	pivegszek	pivegszem	8	21	-0.8938178760220964	-szik	2	NA	NA	NA	NA	NA	NA
plágadzik	0.4724357190848104	plágadzik	lakok/lakom	nonce word response	plágadzok	plágadzom	10	16	-0.4353180712578455	-zik	2	NA	NA	NA	NA	NA	NA
plövőrzik	0.533880289959812	plövőrzik	lakok/lakom	nonce word response	plövőrzök	plövőrzöm	14	13	0.06899287148695142	-zik	2	NA	NA	NA	NA	NA	NA
plűbzik	0.5200662719681316	plűbzik	lakok/lakom	nonce word response	plűbzök	plűbzöm	17	10	0.49247648509779424	-zik	1	NA	NA	NA	NA	NA	NA
plugzik	0.4854384169783032	plugzik	lakok/lakom	nonce word response	plugzok	plugzom	12	17	-0.325422400434628	-zik	1	NA	NA	NA	NA	NA	NA
praslik	0.4757771968750413	praslik	lakok/lakom	nonce word response	praslok	praslom	24	5	1.4271163556401458	-lik	1	NA	NA	NA	NA	NA	NA
pratánylik	0.4863408056716252	pratá¥lik	lakok/lakom	nonce word response	pratánylok	pratánylom	23	6	1.2321436812926323	-lik	2	NA	NA	NA	NA	NA	NA
préleglik	0.5536703337592477	préleglik	lakok/lakom	nonce word response	préleglek	préleglem	18	9	0.6418538861723947	-lik	2	NA	NA	NA	NA	NA	NA
prezlik	0.48218266852885927	prezlik	lakok/lakom	nonce word response	prezlek	prezlem	19	7	0.9162907318741552	-lik	1	NA	NA	NA	NA	NA	NA
pribagszik	0.4016208704248607	pribagßik	lakok/lakom	nonce word response	pribagszok	pribagszom	9	17	-0.587786664902119	-szik	2	NA	NA	NA	NA	NA	NA
pribemlik	0.5307352724144118	pribemlik	lakok/lakom	nonce word response	pribemlek	pribemlem	26	3	1.9095425048844383	-lik	2	NA	NA	NA	NA	NA	NA
prihekszik	0.31341747923431	prihekßik	lakok/lakom	nonce word response	prihekszek	prihekszem	13	16	-0.1941560144409575	-szik	2	NA	NA	NA	NA	NA	NA
prilegzik	0.531169748603664	prilegzik	lakok/lakom	nonce word response	prilegzek	prilegzem	11	16	-0.3483066942682157	-zik	2	NA	NA	NA	NA	NA	NA
prínylik	0.48290800930458083	prí¥lik	lakok/lakom	nonce word response	prínylok	prínylom	17	9	0.5877866649021191	-lik	1	NA	NA	NA	NA	NA	NA
prohódzik	0.535115905095807	prohódzik	lakok/lakom	nonce word response	prohódzok	prohódzom	7	22	-1.0560526742493137	-zik	2	NA	NA	NA	NA	NA	NA
prűrlik	0.4951323180657707	prűrlik	lakok/lakom	nonce word response	prűrlök	prűrlöm	19	7	0.9162907318741552	-lik	1	NA	NA	NA	NA	NA	NA
pugoslik	0.5374436620941565	pugoslik	lakok/lakom	nonce word response	pugoslok	pugoslom	20	7	0.965080896043587	-lik	2	NA	NA	NA	NA	NA	NA
rájzik	0.4331277480751248	rájzik	lakok/lakom	nonce word response	rájzok	rájzom	13	13	0	-zik	1	NA	NA	NA	NA	NA	NA
ribegzik	0.4912646741695624	ribegzik	lakok/lakom	nonce word response	ribegzek	ribegzem	13	16	-0.1941560144409575	-zik	2	NA	NA	NA	NA	NA	NA
ribzik	0.5063409760263491	ribzik	lakok/lakom	nonce word response	ribzok	ribzom	10	19	-0.5978370007556204	-zik	1	NA	NA	NA	NA	NA	NA
rokszik	0.3396794871990515	rokßik	lakok/lakom	nonce word response	rokszok	rokszom	11	16	-0.3483066942682157	-szik	1	NA	NA	NA	NA	NA	NA
ruslik	0.5144077044892499	ruslik	lakok/lakom	nonce word response	ruslok	ruslom	21	8	0.8938178760220965	-lik	1	NA	NA	NA	NA	NA	NA
salárzik	0.5314800282382133	salárzik	lakok/lakom	nonce word response	salárzok	salárzom	15	12	0.20763936477824457	-zik	2	NA	NA	NA	NA	NA	NA
siladzik	0.5216971116110326	siladzik	lakok/lakom	nonce word response	siladzok	siladzom	10	16	-0.4353180712578455	-zik	2	NA	NA	NA	NA	NA	NA
sojzik	0.48244646548804837	sojzik	lakok/lakom	nonce word response	sojzok	sojzom	11	18	-0.4595323293784402	-zik	1	NA	NA	NA	NA	NA	NA
spáraklik	0.45848178328392963	spáraklik	lakok/lakom	nonce word response	spáraklok	spáraklom	18	11	0.4595323293784402	-lik	2	NA	NA	NA	NA	NA	NA
spatárzik	0.5017511448270634	spatárzik	lakok/lakom	nonce word response	spatárzok	spatárzom	14	15	-0.06453852113757118	-zik	2	NA	NA	NA	NA	NA	NA
spatszik	0.354396477405492	spatßik	lakok/lakom	nonce word response	spatszok	spatszom	11	16	-0.3483066942682157	-szik	1	NA	NA	NA	NA	NA	NA
spélszik	0.4079141477129119	spélßik	lakok/lakom	nonce word response	spélszek	spélszem	16	11	0.3483066942682158	-szik	1	NA	NA	NA	NA	NA	NA
spéslik	0.4772172675030084	spéslik	lakok/lakom	nonce word response	spéslek	spéslem	21	6	1.1451323043030026	-lik	1	NA	NA	NA	NA	NA	NA
spibádzik	0.6125778697525057	spibádzik	lakok/lakom	nonce word response	spibádzok	spibádzom	12	15	-0.2076393647782445	-zik	2	NA	NA	NA	NA	NA	NA
spibaklik	0.4667379733544946	spibaklik	lakok/lakom	nonce word response	spibaklok	spibaklom	14	13	0.06899287148695142	-lik	2	NA	NA	NA	NA	NA	NA
spihegzik	0.5389272045856613	spihegzik	lakok/lakom	nonce word response	spihegzek	spihegzem	14	15	-0.06453852113757118	-zik	2	NA	NA	NA	NA	NA	NA
spihemlik	0.5281306769056705	spihemlik	lakok/lakom	nonce word response	spihemlek	spihemlem	25	2	2.159484249353372	-lik	2	NA	NA	NA	NA	NA	NA
spilágzik	0.5579710934614066	spilágzik	lakok/lakom	nonce word response	spilágzok	spilágzom	7	20	-0.9650808960435872	-zik	2	NA	NA	NA	NA	NA	NA
spírzik	0.5153734043525132	spírzik	lakok/lakom	nonce word response	spírzok	spírzom	13	13	0	-zik	1	NA	NA	NA	NA	NA	NA
sprálszik	0.40118871173595866	sprálßik	lakok/lakom	nonce word response	sprálszok	sprálszom	11	15	-0.2876820724517809	-szik	1	NA	NA	NA	NA	NA	NA
sprédlik	0.4865057738234777	sprédlik	lakok/lakom	nonce word response	sprédlek	sprédlem	25	2	2.159484249353372	-lik	1	NA	NA	NA	NA	NA	NA
spröbzik	0.5219193360729689	spröbzik	lakok/lakom	nonce word response	spröbzök	spröbzöm	15	11	0.28768207245178085	-zik	1	NA	NA	NA	NA	NA	NA
sprogzik	0.4944900245153778	sprogzik	lakok/lakom	nonce word response	sprogzok	sprogzom	9	20	-0.7419373447293773	-zik	1	NA	NA	NA	NA	NA	NA
sprökszik	0.360014584037583	sprökßik	lakok/lakom	nonce word response	sprökszök	sprökszöm	11	15	-0.2876820724517809	-szik	1	NA	NA	NA	NA	NA	NA
spubonylik	0.5741046685261598	spubo¥lik	lakok/lakom	nonce word response	spubonylok	spubonylom	23	6	1.2321436812926323	-lik	2	NA	NA	NA	NA	NA	NA
spüjzik	0.49573394409619087	spüjzik	lakok/lakom	nonce word response	spüjzök	spüjzöm	21	8	0.8938178760220965	-zik	1	NA	NA	NA	NA	NA	NA
spülöklik	0.5063018994370658	spülöklik	lakok/lakom	nonce word response	spülöklök	spülöklöm	15	11	0.28768207245178085	-lik	2	NA	NA	NA	NA	NA	NA
spülőrzik	0.5667550603869748	spülőrzik	lakok/lakom	nonce word response	spülőrzök	spülőrzöm	17	9	0.5877866649021191	-zik	2	NA	NA	NA	NA	NA	NA
spülűdzik	0.5827477960729046	spülűdzik	lakok/lakom	nonce word response	spülűdzök	spülűdzöm	13	16	-0.1941560144409575	-zik	2	NA	NA	NA	NA	NA	NA
spűmlik	0.49167691245865774	spűmlik	lakok/lakom	nonce word response	spűmlök	spűmlöm	23	4	1.5686159179138452	-lik	1	NA	NA	NA	NA	NA	NA
spüszlik	0.420343620164026	spüßlik	lakok/lakom	nonce word response	spüszlök	spüszlöm	14	12	0.14310084364067324	-lik	1	NA	NA	NA	NA	NA	NA
sűzlik	0.4706126724587734	sűzlik	lakok/lakom	nonce word response	sűzlök	sűzlöm	14	12	0.14310084364067324	-lik	1	NA	NA	NA	NA	NA	NA
szibánylik	0.4867049021792532	ßibá¥lik	lakok/lakom	nonce word response	szibánylok	szibánylom	19	8	0.7985076962177716	-lik	2	NA	NA	NA	NA	NA	NA
szirlik	0.5037891391461814	ßirlik	lakok/lakom	nonce word response	szirlok	szirlom	20	9	0.7419373447293773	-lik	1	NA	NA	NA	NA	NA	NA
sztremlik	0.4526514566809183	ßtremlik	lakok/lakom	nonce word response	sztremlek	sztremlem	22	5	1.3437347467010947	-lik	1	NA	NA	NA	NA	NA	NA
sztrijzik	0.478955310810995	ßtrijzik	lakok/lakom	nonce word response	sztrijzok	sztrijzom	14	12	0.14310084364067324	-zik	1	NA	NA	NA	NA	NA	NA
sztrozlik	0.4630403173082196	ßtrozlik	lakok/lakom	nonce word response	sztrozlok	sztrozlom	16	10	0.4353180712578455	-lik	1	NA	NA	NA	NA	NA	NA
sztruglik	0.44561756796043633	ßtruglik	lakok/lakom	nonce word response	sztruglok	sztruglom	16	10	0.4353180712578455	-lik	1	NA	NA	NA	NA	NA	NA
sztrűkszik	0.35008430297436094	ßtrűkßik	lakok/lakom	nonce word response	sztrűkszök	sztrűkszöm	11	15	-0.2876820724517809	-szik	1	NA	NA	NA	NA	NA	NA
szűslik	0.5030371019599603	ßűslik	lakok/lakom	nonce word response	szűslök	szűslöm	21	8	0.8938178760220965	-lik	1	NA	NA	NA	NA	NA	NA
táklik	0.43369926543675014	táklik	lakok/lakom	nonce word response	táklok	táklom	11	15	-0.2876820724517809	-lik	1	NA	NA	NA	NA	NA	NA
tínylik	0.4941225292825132	tí¥lik	lakok/lakom	nonce word response	tínylok	tínylom	16	10	0.4353180712578455	-lik	1	NA	NA	NA	NA	NA	NA
tiregzik	0.4491488394013263	tiregzik	lakok/lakom	nonce word response	tiregzek	tiregzem	15	14	0.06453852113757116	-zik	2	NA	NA	NA	NA	NA	NA
tomlik	0.5156346764621034	tomlik	lakok/lakom	nonce word response	tomlok	tomlom	27	2	2.2335922215070942	-lik	1	NA	NA	NA	NA	NA	NA
trádlik	0.4335866724157106	trádlik	lakok/lakom	nonce word response	trádlok	trádlom	16	10	0.4353180712578455	-lik	1	NA	NA	NA	NA	NA	NA
tragzik	0.44875075938752956	tragzik	lakok/lakom	nonce word response	tragzok	tragzom	13	14	-0.06899287148695143	-zik	1	NA	NA	NA	NA	NA	NA
treglik	0.383716809867212	treglik	lakok/lakom	nonce word response	treglek	treglem	18	8	0.7472144018302211	-lik	1	NA	NA	NA	NA	NA	NA
trehégszik	0.3411268017240789	trehégßik	lakok/lakom	nonce word response	trehégszek	trehégszem	8	18	-0.7472144018302211	-szik	2	NA	NA	NA	NA	NA	NA
