grammar_type	nsyl	front	word
verb	1	FALSE	tiz
verb	1	FALSE	fak
verb	1	FALSE	sit
verb	1	FALSE	gat
verb	1	FALSE	gón
verb	1	FALSE	díl
verb	1	FALSE	klúl
verb	1	FALSE	rál
verb	1	FALSE	rul
verb	1	FALSE	tig
verb	1	FALSE	koz
verb	1	FALSE	prol
verb	1	FALSE	mal
verb	1	FALSE	prat
verb	1	FALSE	kíz
verb	1	FALSE	pit
verb	1	FALSE	suz
verb	1	FALSE	fót
verb	1	FALSE	bóz
verb	1	FALSE	múld
verb	1	FALSE	fík
verb	1	FALSE	stuk
verb	1	FALSE	klul
verb	1	FALSE	gol
verb	1	FALSE	pat
verb	1	FALSE	kid
verb	1	FALSE	zul
verb	1	FALSE	prúl
verb	1	FALSE	színg
verb	1	FALSE	bun
verb	1	FALSE	kil
verb	1	FALSE	púl
verb	1	FALSE	zoz
verb	1	FALSE	suk
verb	1	FALSE	pag
verb	1	FALSE	stit
verb	1	FALSE	nug
verb	1	FALSE	zaz
verb	1	FALSE	pam
verb	1	FALSE	piz
verb	1	FALSE	vít
verb	1	FALSE	kad
verb	1	FALSE	szog
verb	1	FALSE	doz
verb	1	FALSE	zák
verb	1	FALSE	trad
verb	1	FALSE	szok
verb	1	FALSE	tung
verb	1	FALSE	kund
verb	1	FALSE	vúk
verb	1	FALSE	dúg
verb	1	FALSE	král
verb	1	FALSE	rált
verb	1	FALSE	sat
verb	1	FALSE	súz
verb	1	FALSE	tóz
verb	1	FALSE	dág
verb	1	FALSE	ruk
verb	1	FALSE	rin
verb	1	FALSE	szíz
verb	1	FALSE	tuk
verb	1	FALSE	pul
verb	1	FALSE	múk
verb	1	FALSE	zuk
verb	1	FALSE	vúz
verb	1	FALSE	tot
verb	1	FALSE	skat
verb	1	FALSE	kír
verb	1	FALSE	til
verb	1	FALSE	lól
verb	1	FALSE	pin
verb	1	FALSE	kok
verb	1	FALSE	lán
verb	1	FALSE	níg
verb	1	FALSE	tík
verb	1	FALSE	múz
verb	1	FALSE	sol
verb	1	FALSE	gal
verb	1	FALSE	tít
verb	1	FALSE	stón
verb	1	FALSE	vang
verb	1	FALSE	fát
verb	1	FALSE	fug
verb	1	FALSE	lul
verb	1	FALSE	rut
verb	1	FALSE	pal
verb	1	FALSE	vót
verb	1	FALSE	zsuk
verb	1	FALSE	fág
verb	1	FALSE	sug
verb	1	FALSE	mol
verb	1	FALSE	rok
verb	1	FALSE	jot
verb	1	FALSE	mít
verb	1	FALSE	vút
verb	1	FALSE	szal
verb	1	FALSE	mil
verb	1	FALSE	lúk
verb	1	FALSE	rol
verb	1	FALSE	luz
verb	1	FALSE	fíz
verb	1	FALSE	pol
verb	1	FALSE	gul
verb	1	FALSE	nuk
verb	1	FALSE	prul
verb	1	FALSE	tit
verb	1	FALSE	stur
verb	1	FALSE	kók
verb	1	FALSE	fút
verb	1	FALSE	fánd
verb	1	FALSE	zínt
verb	1	FALSE	kúk
verb	1	FALSE	fujt
verb	1	FALSE	buz
verb	1	FALSE	lúng
verb	1	FALSE	púd
verb	1	FALSE	sztut
verb	1	FALSE	vot
verb	1	FALSE	zing
verb	1	FALSE	jójz
verb	1	FALSE	lun
verb	1	FALSE	ruz
verb	1	FALSE	tad
verb	1	FALSE	toz
verb	1	FALSE	szuz
verb	1	FALSE	bóg
verb	1	FALSE	fúg
verb	1	FALSE	joz
verb	1	FALSE	vúd
verb	1	FALSE	kág
verb	1	FALSE	tik
verb	1	FALSE	tron
verb	1	FALSE	gód
verb	1	FALSE	náz
verb	1	FALSE	kíng
verb	1	FALSE	ríl
verb	1	FALSE	fot
verb	1	FALSE	pog
verb	1	FALSE	dít
verb	1	FALSE	fád
verb	1	FALSE	szúl
verb	1	FALSE	bin
verb	1	FALSE	fíd
verb	1	FALSE	rór
verb	1	FALSE	bil
verb	1	FALSE	proz
verb	1	FALSE	fúnt
verb	1	FALSE	buk
verb	1	FALSE	zok
verb	1	FALSE	fat
verb	1	FALSE	kag
verb	1	FALSE	dúk
verb	1	FALSE	skák
verb	1	FALSE	ník
verb	1	FALSE	rug
verb	1	FALSE	dúz
verb	1	FALSE	zsúl
verb	1	FALSE	díz
verb	1	FALSE	míl
verb	1	FALSE	pád
verb	1	FALSE	stík
verb	1	FALSE	mír
verb	1	FALSE	gunt
verb	1	FALSE	táz
verb	1	FALSE	lurt
verb	1	FALSE	tral
verb	1	FALSE	sak
verb	1	FALSE	bóp
verb	1	FALSE	vut
verb	1	FALSE	mog
verb	1	FALSE	ror
verb	1	FALSE	kál
verb	1	FALSE	bug
verb	1	FALSE	kat
verb	1	FALSE	dot
verb	1	FALSE	muz
verb	1	FALSE	dod
verb	1	FALSE	mat
verb	1	FALSE	fild
verb	1	FALSE	bák
verb	1	FALSE	prut
verb	1	FALSE	búnt
verb	1	FALSE	gon
verb	1	FALSE	kúl
verb	1	FALSE	múr
verb	1	FALSE	sik
verb	1	FALSE	dárt
verb	1	FALSE	klaz
verb	1	FALSE	bang
verb	1	FALSE	vok
verb	1	FALSE	ván
verb	1	FALSE	paz
verb	1	FALSE	kung
verb	1	FALSE	mík
verb	1	FALSE	gán
verb	1	FALSE	máp
verb	1	FALSE	szúk
verb	1	FALSE	lur
verb	1	FALSE	frol
verb	1	FALSE	fúng
verb	1	FALSE	frún
verb	1	FALSE	grad
verb	1	FALSE	kant
verb	1	FALSE	kib
verb	1	FALSE	duk
verb	1	FALSE	lil
verb	1	FALSE	frur
verb	1	FALSE	kúd
verb	1	FALSE	maz
verb	1	FALSE	dót
verb	1	FALSE	túg
verb	1	FALSE	krul
verb	1	FALSE	big
verb	1	FALSE	vik
verb	1	FALSE	báz
verb	1	FALSE	rud
verb	1	FALSE	lóz
verb	1	FALSE	bíz
verb	1	FALSE	dóng
verb	1	FALSE	szun
verb	1	FALSE	ríf
verb	1	FALSE	klol
verb	1	FALSE	zsul
verb	1	FALSE	ták
verb	1	FALSE	mút
verb	1	FALSE	szot
verb	1	FALSE	zud
verb	1	FALSE	zsol
verb	1	FALSE	fup
verb	1	FALSE	szúz
verb	1	FALSE	vug
verb	1	FALSE	mit
verb	1	FALSE	stúd
verb	1	FALSE	szíl
verb	1	FALSE	tón
verb	1	FALSE	súl
verb	1	FALSE	líl
verb	1	FALSE	zsoz
verb	1	FALSE	muk
verb	1	FALSE	fún
verb	1	FALSE	rót
verb	1	FALSE	lít
verb	1	FALSE	tógy
verb	1	FALSE	pir
verb	1	FALSE	bót
verb	1	FALSE	fod
verb	1	FALSE	vaz
verb	1	FALSE	núl
verb	1	FALSE	vól
verb	1	FALSE	rik
verb	1	FALSE	ting
verb	1	FALSE	dik
verb	1	FALSE	lúz
verb	1	FALSE	fál
verb	1	FALSE	bláz
verb	1	FALSE	zot
verb	1	FALSE	dúng
verb	1	FALSE	rart
verb	1	FALSE	mún
verb	1	FALSE	pung
verb	1	FALSE	dur
verb	1	FALSE	trál
verb	1	FALSE	frig
verb	1	FALSE	lunt
verb	1	FALSE	mók
verb	1	FALSE	jút
verb	1	FALSE	foz
verb	1	FALSE	nat
verb	1	FALSE	ríz
verb	1	FALSE	szún
verb	1	FALSE	túk
verb	1	FALSE	vor
verb	1	FALSE	fant
verb	1	FALSE	jít
verb	1	FALSE	lók
verb	1	FALSE	fik
verb	1	FALSE	díd
verb	1	FALSE	fóg
verb	1	FALSE	móz
verb	1	FALSE	stút
verb	1	FALSE	plil
verb	1	FALSE	nól
verb	1	FALSE	ríd
verb	1	FALSE	kop
verb	1	FALSE	tín
verb	1	FALSE	níz
verb	1	FALSE	spint
verb	1	FALSE	pól
verb	1	FALSE	but
verb	1	FALSE	dont
verb	1	FALSE	pril
verb	1	FALSE	vúg
verb	1	FALSE	dint
verb	1	FALSE	vat
verb	1	FALSE	dat
verb	1	FALSE	túnt
verb	1	FALSE	zik
verb	1	FALSE	sil
verb	1	FALSE	stríg
verb	1	FALSE	vog
verb	1	FALSE	spójt
verb	1	FALSE	jún
verb	1	FALSE	dínt
verb	1	FALSE	pron
verb	1	FALSE	fról
verb	1	FALSE	rínt
verb	1	FALSE	sziz
verb	1	FALSE	mut
verb	1	FALSE	fiz
verb	1	FALSE	guk
verb	1	FALSE	kon
verb	1	FALSE	rít
verb	1	FALSE	kont
verb	1	FALSE	dík
verb	1	FALSE	pid
verb	1	FALSE	rar
verb	1	FALSE	zor
verb	1	FALSE	jok
verb	1	FALSE	szík
verb	1	FALSE	szíg
verb	1	FALSE	vag
verb	1	FALSE	níl
verb	1	FALSE	bril
verb	1	FALSE	faz
verb	1	FALSE	stúk
verb	1	FALSE	stak
verb	1	FALSE	majt
verb	1	FALSE	szót
verb	1	FALSE	niz
verb	1	FALSE	tagy
verb	1	FALSE	vuz
verb	1	FALSE	dígy
verb	1	FALSE	rig
verb	1	FALSE	dók
verb	1	FALSE	git
verb	1	FALSE	pújt
verb	1	FALSE	stríd
verb	1	FALSE	bum
verb	1	FALSE	flak
verb	1	FALSE	diz
verb	1	FALSE	fóz
verb	1	FALSE	fig
verb	1	FALSE	bójz
verb	1	FALSE	kágy
verb	1	FALSE	dud
verb	1	FALSE	dól
verb	1	FALSE	dok
verb	1	FALSE	bág
verb	1	FALSE	plok
verb	1	FALSE	súr
verb	1	FALSE	sid
verb	1	FALSE	góz
verb	1	FALSE	pít
verb	1	FALSE	sól
verb	1	FALSE	tid
verb	1	FALSE	szaz
verb	1	FALSE	sák
verb	1	FALSE	grur
verb	1	FALSE	líg
verb	1	FALSE	kíd
verb	1	FALSE	mud
verb	1	FALSE	pik
verb	1	FALSE	kog
verb	1	FALSE	noz
verb	1	FALSE	siz
verb	1	FALSE	pod
verb	1	FALSE	káng
verb	1	FALSE	jáz
verb	1	FALSE	fan
verb	1	FALSE	túgy
verb	1	FALSE	fúz
verb	1	FALSE	mogy
verb	1	FALSE	vóg
verb	1	FALSE	sod
verb	1	FALSE	loz
verb	1	FALSE	bík
verb	1	FALSE	sáz
verb	1	FALSE	zsant
verb	1	FALSE	túng
verb	1	FALSE	lunz
verb	1	FALSE	rant
verb	1	FALSE	tun
verb	1	FALSE	kajt
verb	1	FALSE	víjt
verb	1	FALSE	rík
verb	1	FALSE	tug
verb	1	FALSE	tóg
verb	1	FALSE	fuz
verb	1	FALSE	jol
verb	1	FALSE	kót
verb	1	FALSE	nil
verb	1	FALSE	kur
verb	1	FALSE	dút
verb	1	FALSE	boz
verb	1	FALSE	pon
verb	1	FALSE	sul
verb	1	FALSE	grung
verb	1	FALSE	bóng
verb	1	FALSE	dral
verb	1	FALSE	jók
verb	1	FALSE	bríl
verb	1	FALSE	skul
verb	1	FALSE	ton
verb	1	FALSE	strak
verb	1	FALSE	káj
verb	1	FALSE	fir
verb	1	FALSE	sót
verb	1	FALSE	mid
verb	1	FALSE	sránt
verb	1	FALSE	trul
verb	1	FALSE	krot
verb	1	FALSE	páp
verb	1	FALSE	skór
verb	1	FALSE	fald
verb	1	FALSE	sij
verb	1	FALSE	jíl
verb	1	FALSE	szagy
verb	1	FALSE	zsal
verb	1	FALSE	sóm
verb	1	FALSE	fák
verb	1	FALSE	tod
verb	1	FALSE	furt
verb	1	FALSE	groz
verb	1	FALSE	brot
verb	1	FALSE	ragy
verb	1	FALSE	bag
verb	1	FALSE	száng
verb	1	FALSE	pík
verb	1	FALSE	vík
verb	1	FALSE	vun
verb	1	FALSE	pun
verb	1	FALSE	fuk
verb	1	FALSE	dar
verb	1	FALSE	szúlt
verb	1	FALSE	díg
verb	1	FALSE	vod
verb	1	FALSE	zan
verb	1	FALSE	rit
verb	1	FALSE	zsik
verb	1	FALSE	bip
verb	1	FALSE	gor
verb	1	FALSE	múnt
verb	1	FALSE	szón
verb	1	FALSE	mólt
verb	1	FALSE	saz
verb	1	FALSE	kang
verb	1	FALSE	pant
verb	1	FALSE	spor
verb	1	FALSE	rujt
verb	1	FALSE	dor
verb	1	FALSE	gúl
verb	1	FALSE	píl
verb	1	FALSE	fít
verb	1	FALSE	smol
verb	1	FALSE	fril
verb	1	FALSE	lon
verb	1	FALSE	jat
verb	1	FALSE	flug
verb	1	FALSE	dák
verb	1	FALSE	jiz
verb	1	FALSE	kup
verb	1	FALSE	síd
verb	1	FALSE	zsat
verb	1	FALSE	lúnt
verb	1	FALSE	bing
verb	1	FALSE	dit
verb	1	FALSE	jor
verb	1	FALSE	pak
verb	1	FALSE	nar
verb	1	FALSE	búzd
verb	1	FALSE	sít
verb	1	FALSE	poz
verb	1	FALSE	lík
verb	1	FALSE	lút
verb	1	FALSE	kort
verb	1	FALSE	zsil
verb	1	FALSE	szur
verb	1	FALSE	júl
verb	1	FALSE	fínt
verb	1	FALSE	lód
verb	1	FALSE	gog
verb	1	FALSE	soz
verb	1	FALSE	rur
verb	1	FALSE	dan
verb	1	FALSE	kart
verb	1	FALSE	tólt
verb	1	FALSE	zsát
verb	1	FALSE	sot
verb	1	FALSE	táng
verb	1	FALSE	szát
verb	1	FALSE	szin
verb	1	FALSE	strík
verb	1	FALSE	sujt
verb	1	FALSE	múd
verb	1	FALSE	szóz
verb	1	FALSE	fónt
verb	1	FALSE	rong
verb	1	FALSE	nód
verb	1	FALSE	gál
verb	1	FALSE	púr
verb	1	FALSE	szók
verb	1	FALSE	szóg
verb	1	FALSE	juz
verb	1	FALSE	dog
verb	1	FALSE	nilt
verb	1	FALSE	drol
verb	1	FALSE	blák
verb	1	FALSE	rúk
verb	1	FALSE	fáz
verb	1	FALSE	spil
verb	1	FALSE	líd
verb	2	FALSE	vámid
verb	2	FALSE	kújtík
verb	2	FALSE	plágak
verb	2	FALSE	fumugy
verb	2	FALSE	dírgíl
verb	2	FALSE	jadíz
verb	2	FALSE	drúrkuk
verb	2	FALSE	szákuz
verb	2	FALSE	mígyig
verb	2	FALSE	binyíd
verb	2	FALSE	dúrtut
verb	2	FALSE	gílmíl
verb	2	FALSE	sofant
verb	2	FALSE	tazdul
verb	2	FALSE	pógdal
verb	2	FALSE	tablíz
verb	2	FALSE	gívul
verb	2	FALSE	níbing
verb	2	FALSE	pólkak
verb	2	FALSE	fobunt
verb	2	FALSE	láktik
verb	2	FALSE	kirbak
verb	2	FALSE	fólot
verb	2	FALSE	gípuz
verb	2	FALSE	fósztul
verb	2	FALSE	vuntiz
verb	2	FALSE	zotant
verb	2	FALSE	blofal
verb	2	FALSE	szórdult
verb	2	FALSE	tóblig
verb	2	FALSE	lúnyag
verb	2	FALSE	karígy
verb	2	FALSE	lúngin
verb	2	FALSE	rotluk
verb	2	FALSE	bígybol
verb	2	FALSE	rúfík
verb	2	FALSE	fokond
verb	2	FALSE	szószaz
verb	2	FALSE	fimpol
verb	2	FALSE	ráfok
verb	2	FALSE	lórnul
verb	2	FALSE	márdiz
verb	2	FALSE	sirnul
verb	2	FALSE	krúvul
verb	2	FALSE	túkogy
verb	2	FALSE	kúfird
verb	2	FALSE	bokant
verb	2	FALSE	pilíng
verb	2	FALSE	dírgak
verb	2	FALSE	túngaz
verb	2	FALSE	vúfig
verb	2	FALSE	próvul
verb	2	FALSE	progyok
verb	2	FALSE	zsúbak
verb	2	FALSE	rátlat
verb	2	FALSE	jujod
verb	2	FALSE	búsztuz
verb	2	FALSE	tulvít
verb	2	FALSE	jojíl
verb	2	FALSE	szoltuz
verb	2	FALSE	sónstor
verb	2	FALSE	rószak
verb	2	FALSE	szóbon
verb	2	FALSE	prújlol
verb	2	FALSE	vombul
verb	2	FALSE	szudvak
verb	2	FALSE	parmik
verb	2	FALSE	símzsok
verb	2	FALSE	bászpot
verb	2	FALSE	bármal
verb	2	FALSE	szoskul
verb	2	FALSE	tuling
verb	2	FALSE	sáluz
verb	2	FALSE	tírlaz
verb	2	FALSE	slúrtot
verb	2	FALSE	lusig
verb	2	FALSE	kaskíd
verb	2	FALSE	káming
verb	2	FALSE	purgok
verb	2	FALSE	rívolt
verb	2	FALSE	bíliz
verb	2	FALSE	lovud
verb	2	FALSE	drunvud
verb	2	FALSE	bábin
verb	2	FALSE	gadrol
verb	2	FALSE	mobuk
verb	2	FALSE	buglul
verb	2	FALSE	pipral
verb	2	FALSE	pruldíg
verb	2	FALSE	szárduz
verb	2	FALSE	tumpud
verb	2	FALSE	záprik
verb	2	FALSE	púktak
verb	2	FALSE	mípsuk
verb	2	FALSE	floroz
verb	2	FALSE	mirziz
verb	2	FALSE	lútiz
verb	2	FALSE	korkot
verb	2	FALSE	bószíd
verb	2	FALSE	rúzínt
verb	2	FALSE	szarvut
verb	2	FALSE	gungil
verb	2	FALSE	nóndut
verb	2	FALSE	dádzil
verb	2	FALSE	szukrik
verb	2	FALSE	szárzuk
verb	2	FALSE	tondot
verb	2	FALSE	tudony
verb	2	FALSE	vobíg
verb	2	FALSE	gaszont
verb	2	FALSE	fúlvont
verb	2	FALSE	kurtoz
verb	2	FALSE	tantok
verb	2	FALSE	víszuz
verb	2	FALSE	rodviz
verb	2	FALSE	vovlik
verb	2	FALSE	prurog
verb	2	FALSE	rókid
verb	2	FALSE	vuljít
verb	2	FALSE	faslod
verb	2	FALSE	vopaz
verb	2	FALSE	drilvol
verb	2	FALSE	mojdid
verb	2	FALSE	pugud
verb	2	FALSE	tójszon
verb	2	FALSE	kólkag
verb	2	FALSE	szaptot
verb	2	FALSE	fívaz
verb	2	FALSE	túlíng
verb	2	FALSE	zúfot
verb	2	FALSE	fúgzog
verb	2	FALSE	gívíjt
verb	2	FALSE	nugyil
verb	2	FALSE	dólagy
verb	2	FALSE	múrsad
verb	2	FALSE	finyok
verb	2	FALSE	ratlíz
verb	2	FALSE	szókszíl
verb	2	FALSE	kászojt
verb	2	FALSE	sírjut
verb	2	FALSE	prúgyík
verb	2	FALSE	szítlor
verb	2	FALSE	kojkuz
verb	2	FALSE	bítkok
verb	2	FALSE	rufoz
verb	2	FALSE	lolzuz
verb	2	FALSE	szunyíg
verb	2	FALSE	maduf
verb	2	FALSE	póblin
verb	2	FALSE	siszuz
verb	2	FALSE	stajzot
verb	2	FALSE	dírgyal
verb	2	FALSE	vúrzuk
verb	2	FALSE	foszmaz
verb	2	FALSE	pábar
verb	2	FALSE	jonszug
verb	2	FALSE	tubdal
verb	2	FALSE	sildal
verb	2	FALSE	rástrint
verb	2	FALSE	pagyuk
verb	2	FALSE	szírtan
verb	2	FALSE	látluz
verb	2	FALSE	múkrig
verb	2	FALSE	nászír
verb	2	FALSE	lójíl
verb	2	FALSE	vábuz
verb	2	FALSE	fompok
verb	2	FALSE	kundud
verb	2	FALSE	múszkun
verb	2	FALSE	larvul
verb	2	FALSE	zsájkal
verb	2	FALSE	dósiz
verb	2	FALSE	gopuld
verb	2	FALSE	lúrgak
verb	2	FALSE	pirnyil
verb	2	FALSE	vóbung
verb	2	FALSE	figrot
verb	2	FALSE	puntuz
verb	2	FALSE	tíkdoz
verb	2	FALSE	botriz
verb	2	FALSE	súníz
verb	2	FALSE	pákít
verb	2	FALSE	nóntíl
verb	2	FALSE	fúdil
verb	2	FALSE	szofud
verb	2	FALSE	rutíp
verb	2	FALSE	túvíf
verb	2	FALSE	szíriz
verb	2	FALSE	vószkil
verb	2	FALSE	trúszkod
verb	2	FALSE	blongul
verb	2	FALSE	vutínt
verb	2	FALSE	pislul
verb	2	FALSE	lólfut
verb	2	FALSE	gubujt
verb	2	FALSE	lórajt
verb	2	FALSE	dakoz
verb	2	FALSE	spónfat
verb	2	FALSE	favong
verb	2	FALSE	kokajt
verb	2	FALSE	savíz
verb	2	FALSE	dápid
verb	2	FALSE	dujlil
verb	2	FALSE	kusuz
verb	2	FALSE	rúvaz
verb	2	FALSE	fúlbul
verb	2	FALSE	vórsant
verb	2	FALSE	vórsal
verb	2	FALSE	farmoz
verb	2	FALSE	buvunt
verb	2	FALSE	pogíz
verb	2	FALSE	rúglíg
verb	2	FALSE	tojdol
verb	2	FALSE	szoblul
verb	2	FALSE	gosziz
verb	2	FALSE	trivat
verb	2	FALSE	kankiz
verb	2	FALSE	súvut
verb	2	FALSE	kóntrok
verb	2	FALSE	nútoz
verb	2	FALSE	kúrgin
verb	2	FALSE	vitrík
verb	2	FALSE	sószík
verb	2	FALSE	sludal
verb	2	FALSE	kofiz
verb	2	FALSE	viplík
verb	2	FALSE	fázsmigy
verb	2	FALSE	tíndal
verb	2	FALSE	gurdak
verb	2	FALSE	lomid
verb	2	FALSE	játkot
verb	2	FALSE	súpon
verb	2	FALSE	fópfud
verb	2	FALSE	nitug
verb	2	FALSE	bózkot
verb	2	FALSE	sanyut
verb	2	FALSE	túnant
verb	2	FALSE	rígang
verb	2	FALSE	nájlog
verb	2	FALSE	sanszor
verb	2	FALSE	funymot
verb	2	FALSE	szukujt
verb	2	FALSE	fáltut
verb	2	FALSE	julin
verb	2	FALSE	rástit
verb	2	FALSE	dumluld
verb	2	FALSE	pamort
verb	2	FALSE	bidik
verb	2	FALSE	múgysut
verb	2	FALSE	ponyok
verb	2	FALSE	saskag
verb	2	FALSE	búnyung
verb	2	FALSE	múspríl
verb	2	FALSE	kásztul
verb	2	FALSE	rufan
verb	2	FALSE	pandug
verb	2	FALSE	notun
verb	2	FALSE	pugyit
verb	2	FALSE	volmít
verb	2	FALSE	múgyor
verb	2	FALSE	szigyig
verb	2	FALSE	dósut
verb	2	FALSE	zíkik
verb	2	FALSE	fulijt
verb	2	FALSE	vulkog
verb	2	FALSE	rastul
verb	2	FALSE	prúral
verb	2	FALSE	szónvír
verb	2	FALSE	lurkuk
verb	2	FALSE	fratut
verb	2	FALSE	szityad
verb	2	FALSE	ráksíl
verb	2	FALSE	safruz
verb	2	FALSE	lafig
verb	2	FALSE	timaz
verb	2	FALSE	mújol
verb	2	FALSE	fórdang
verb	2	FALSE	túntik
verb	2	FALSE	jákszut
verb	2	FALSE	tórvot
verb	2	FALSE	szúslol
verb	2	FALSE	gumbal
verb	2	FALSE	gúrsur
verb	2	FALSE	prúrvuk
verb	2	FALSE	taklor
verb	2	FALSE	foktag
verb	2	FALSE	taszod
verb	2	FALSE	rudínt
verb	2	FALSE	motraz
verb	2	FALSE	digdul
verb	2	FALSE	norig
verb	2	FALSE	dúríz
verb	2	FALSE	mónyat
verb	2	FALSE	lúlíd
verb	2	FALSE	naklag
verb	2	FALSE	bongok
verb	2	FALSE	mínyuz
verb	2	FALSE	pongut
verb	2	FALSE	nómlant
verb	2	FALSE	zsóngut
verb	2	FALSE	szasztuk
verb	2	FALSE	toving
verb	2	FALSE	kúnad
verb	2	FALSE	sáktat
verb	2	FALSE	lázsok
verb	2	FALSE	bómíl
verb	2	FALSE	vajírt
verb	2	FALSE	lógyoz
verb	2	FALSE	kúrdut
verb	2	FALSE	fúzut
verb	2	FALSE	brúkal
verb	2	FALSE	lilont
verb	2	FALSE	zúmol
verb	2	FALSE	jimat
verb	2	FALSE	buplol
verb	2	FALSE	pólszut
verb	2	FALSE	lovít
verb	2	FALSE	futlílt
verb	2	FALSE	dosztok
verb	2	FALSE	fórtak
verb	2	FALSE	fógud
verb	2	FALSE	júknoz
verb	2	FALSE	saldol
verb	2	FALSE	rúrkat
verb	2	FALSE	pajtijt
verb	2	FALSE	fórpoz
verb	2	FALSE	szádrik
verb	2	FALSE	taprik
verb	2	FALSE	jáfít
verb	2	FALSE	pránduk
verb	2	FALSE	larínt
verb	2	FALSE	tigug
verb	2	FALSE	vomud
verb	2	FALSE	bápil
verb	2	FALSE	spumak
verb	2	FALSE	vompil
verb	2	FALSE	tálvíl
verb	2	FALSE	kónyut
verb	2	FALSE	pruvík
verb	2	FALSE	fuzund
verb	2	FALSE	szojtaz
verb	2	FALSE	szásog
verb	2	FALSE	súpfít
verb	2	FALSE	zival
verb	2	FALSE	kóndik
verb	2	FALSE	pijdok
verb	2	FALSE	lugyug
verb	2	FALSE	búlíjz
verb	2	FALSE	koszíg
verb	2	FALSE	burkap
verb	2	FALSE	sztákot
verb	2	FALSE	síjzal
verb	2	FALSE	kangok
verb	2	FALSE	prugad
verb	2	FALSE	klukagy
verb	2	FALSE	jómbul
verb	2	FALSE	lóbant
verb	2	FALSE	ráful
verb	2	FALSE	zúrdot
verb	2	FALSE	vátyid
verb	2	FALSE	zárjad
verb	2	FALSE	sprukít
verb	2	FALSE	száprok
verb	2	FALSE	túdud
verb	2	FALSE	tótíd
verb	2	FALSE	tálgit
verb	2	FALSE	kufut
verb	2	FALSE	stupul
verb	2	FALSE	rírunt
verb	2	FALSE	misdal
verb	2	FALSE	szosztok
verb	2	FALSE	múrsuk
verb	2	FALSE	sobluk
verb	2	FALSE	spaman
verb	2	FALSE	szóbíl
verb	2	FALSE	jupik
verb	2	FALSE	núnylut
verb	2	FALSE	vúsugy
verb	2	FALSE	barduj
verb	2	FALSE	bámlor
verb	2	FALSE	smazad
verb	2	FALSE	gronug
verb	2	FALSE	flobszol
verb	2	FALSE	fúnyíl
verb	2	FALSE	noszít
verb	2	FALSE	fáfot
verb	2	FALSE	bívak
verb	2	FALSE	fúsztal
verb	2	FALSE	pagaz
verb	2	FALSE	tútkak
verb	2	FALSE	tarkor
verb	2	FALSE	muprot
verb	2	FALSE	kafrin
verb	2	FALSE	rurkant
verb	2	FALSE	százíz
verb	2	FALSE	máldar
verb	2	FALSE	várjur
verb	2	FALSE	kígrík
verb	2	FALSE	tagdod
verb	2	FALSE	pátyal
verb	2	FALSE	pojlal
verb	2	FALSE	vómkuk
verb	2	FALSE	jásan
verb	2	FALSE	bídunt
verb	2	FALSE	murnot
verb	2	FALSE	lópruk
verb	2	FALSE	sospíl
verb	2	FALSE	tugaz
verb	2	FALSE	mogluk
verb	2	FALSE	fóboz
verb	2	FALSE	máktíl
verb	2	FALSE	góbiz
verb	2	FALSE	pújtog
verb	2	FALSE	razsík
verb	2	FALSE	kungsul
verb	2	FALSE	fúgyil
verb	2	FALSE	dímtíl
verb	2	FALSE	mófalt
verb	2	FALSE	vórdot
verb	2	FALSE	frúzít
verb	2	FALSE	fújkot
verb	2	FALSE	finspol
verb	2	FALSE	límak
verb	2	FALSE	komloz
verb	2	FALSE	tonykiz
verb	2	FALSE	lutkag
verb	2	FALSE	fáfuk
verb	2	FALSE	zílug
verb	2	FALSE	grarul
verb	2	FALSE	bústrunt
verb	2	FALSE	dotazd
verb	2	FALSE	dolfuz
verb	2	FALSE	szágzag
verb	2	FALSE	fágyut
verb	2	FALSE	dulmít
verb	2	FALSE	szonal
verb	2	FALSE	toskut
verb	2	FALSE	dabzsal
verb	2	FALSE	borbal
verb	2	FALSE	zintal
verb	2	FALSE	binyut
verb	2	FALSE	bazmíz
verb	2	FALSE	kisztak
verb	2	FALSE	szúlsuz
verb	2	FALSE	bágug
verb	2	FALSE	daspíl
verb	2	FALSE	skálik
verb	2	FALSE	zsíkon
verb	2	FALSE	tastil
verb	2	FALSE	vakim
verb	2	FALSE	pafug
verb	2	FALSE	porkuz
verb	2	FALSE	vázduz
verb	2	FALSE	fíbut
verb	2	FALSE	póziz
verb	2	FALSE	fofík
verb	2	FALSE	ragyul
verb	2	FALSE	sasont
verb	2	FALSE	gúmzsat
verb	2	FALSE	sziszuk
verb	2	FALSE	kúszint
verb	2	FALSE	miltuz
verb	2	FALSE	slikijt
verb	2	FALSE	zsásík
verb	2	FALSE	sziktak
verb	2	FALSE	kíbund
verb	2	FALSE	blaful
verb	2	FALSE	szóbug
verb	2	FALSE	szartyil
verb	2	FALSE	fagtul
verb	2	FALSE	tóvíj
verb	2	FALSE	kórdong
verb	2	FALSE	dójríl
verb	2	FALSE	súlír
verb	2	FALSE	fípont
verb	2	FALSE	kózlul
verb	2	FALSE	notag
verb	2	FALSE	konzaz
verb	2	FALSE	bósluk
verb	2	FALSE	digyod
verb	2	FALSE	prasznug
verb	2	FALSE	tofít
verb	2	FALSE	vílod
verb	2	FALSE	jigzok
verb	2	FALSE	makínd
verb	2	FALSE	túnstíl
