form_1	freq_1	stem	xpostag	variation	lemma_freq_corrected	corpus_size	form_2	freq_2	odds	log_odds
ínyenckedek	1	ínyenckede	[/V][Prs.NDef.1Sg]	lakom/lakok	185	8570080167	ínyenckedem	1	1	0
iparkodok	99	iparkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	13706	8570080167	iparkodom	244	0.40816326530612246	-0.8960880245566356
irigykedek	684	irigykede	[/V][Prs.NDef.1Sg]	lakom/lakok	28990	8570080167	irigykedem	1140	0.6003505696757231	-0.5102415115998503
irtózok	242	irtózo	[/V][Prs.NDef.1Sg]	lakom/lakok	15667	8570080167	irtózom	2305	0.10537727666955768	-2.2502082574884557
ismerkedek	3586	ismerkede	[/V][Prs.NDef.1Sg]	lakom/lakok	344220	8570080167	ismerkedem	3541	1.01270468661773	0.012624659189503685
ismerszek	3	ismersze	[/V][Prs.NDef.1Sg]	lakom/lakok	7941	8570080167	ismerszem	2	1.3333333333333333	0.28768207245178085
istenkedek	2	istenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	212	8570080167	istenkedem	1	1.5	0.4054651081081644
iszek	9	isze	[/V][Prs.NDef.1Sg]	lakom/lakok	651299	8570080167	iszem	2	3.3333333333333335	1.2039728043259361
iszok	9431	iszo	[/V][Prs.NDef.1Sg]	lakom/lakok	651311	8570080167	iszom	43505	0.2167976830781961	-1.528790696382441
iszonyodok	35	iszonyodo	[/V][Prs.NDef.1Sg]	lakom/lakok	3335	8570080167	iszonyodom	233	0.15384615384615385	-1.8718021769015913
itatódok	1	itatódo	[/V][Prs.NDef.1Sg]	lakom/lakok	587	8570080167	itatódom	2	0.6666666666666666	-0.40546510810816444
ítélkezek	338	ítélkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	42419	8570080167	ítélkezem	809	0.4185185185185185	-0.8710341402860342
ízetlenkedek	2	ízetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	78	8570080167	ízetlenkedem	1	1.5	0.4054651081081644
izgágáskodok	4	izgágáskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	102	8570080167	izgágáskodom	3	1.25	0.22314355131420976
izmosodok	43	izmosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4740	8570080167	izmosodom	66	0.6567164179104478	-0.42050298547270487
izolálódok	2	izolálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	876	8570080167	izolálódom	2	1	0
játszadozok	92	játszadozo	[/V][Prs.NDef.1Sg]	lakom/lakok	20243	8570080167	játszadozom	398	0.23308270676691728	-1.4563619237366077
játszok	13656	játszo	[/V][Prs.NDef.1Sg]	lakom/lakok	2672605	8570080167	játszom	44995	0.3035158680771624	-1.192321386234292
játszódok	16	játszódo	[/V][Prs.NDef.1Sg]	lakom/lakok	142955	8570080167	játszódom	11	1.4166666666666667	0.3483066942682158
jelentkezek	3113	jelentkeze	[/V][Prs.NDef.1Sg]	lakom/lakok	1317571	8570080167	jelentkezem	18823	0.16542711432214194	-1.7992245780132547
jeleskedek	109	jeleskede	[/V][Prs.NDef.1Sg]	lakom/lakok	26740	8570080167	jeleskedem	123	0.8870967741935484	-0.11980119981262065
jogászkodok	5	jogászkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	881	8570080167	jogászkodom	19	0.3	-1.2039728043259361
jógázok	335	jógázo	[/V][Prs.NDef.1Sg]	lakom/lakok	17732	8570080167	jógázom	1417	0.23695345557122707	-1.4398915471288687
jóllakok	119	jóllako	[/V][Prs.NDef.1Sg]	lakom/lakok	27189	8570080167	jóllakom	19	6	1.791759469228055
józanodok	24	józanodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1799	8570080167	józanodom	26	0.9259259259259259	-0.07696104113612832
juhászkodok	1	juhászkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	105	8570080167	juhászkodom	2	0.6666666666666666	-0.40546510810816444
kacérkodok	298	kacérkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	13978	8570080167	kacérkodom	897	0.33296213808463254	-1.099726494911513
kacsázok	48	kacsázo	[/V][Prs.NDef.1Sg]	lakom/lakok	1895	8570080167	kacsázom	5	8.166666666666666	2.1000608288825715
kajakozok	51	kajakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	4622	8570080167	kajakozom	97	0.5306122448979592	-0.63372376008914455
kajánkodok	17	kajánkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	917	8570080167	kajánkodom	1	9	2.1972245773362196
kallódok	8	kallódo	[/V][Prs.NDef.1Sg]	lakom/lakok	5181	8570080167	kallódom	6	1.2857142857142858	0.25131442828090617
kalózkodok	12	kalózkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1080	8570080167	kalózkodom	18	0.6842105263157895	-0.3794896217049037
kamaszodok	6	kamaszodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1964	8570080167	kamaszodom	9	0.7	-0.35667494393873245
kántorkodok	6	kántorkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	254	8570080167	kántorkodom	21	0.3181818181818182	-1.1451323043030026
kapálódzok	40	kapálódzo	[/V][Prs.NDef.1Sg]	lakom/lakok	6110	8570080167	kapálódzom	26	1.5185185185185186	0.41773520069997877
kaparászok	27	kaparászo	[/V][Prs.NDef.1Sg]	lakom/lakok	2081	8570080167	kaparászom	41	0.6666666666666666	-0.40546510810816444
kapaszkodok	947	kapaszkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	113682	8570080167	kapaszkodom	1846	0.513264753654575	-0.6669634779442181
kapcsolódok	659	kapcsolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	635457	8570080167	kapcsolódom	1060	0.6220546654099905	-0.47472730359351195
karcsúsodok	4	karcsúsodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1804	8570080167	karcsúsodom	6	0.7142857142857143	-0.3364722366212129
kardoskodok	103	kardoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6275	8570080167	kardoskodom	189	0.5473684210526316	-0.6026331730191135
kárhozok	9	kárhozo	[/V][Prs.NDef.1Sg]	lakom/lakok	4546	8570080167	kárhozom	13	0.7142857142857143	-0.3364722366212129
karikázok	94	karikázo	[/V][Prs.NDef.1Sg]	lakom/lakok	14609	8570080167	karikázom	30	3.064516129032258	1.1198896871153945
káromkodok	551	káromkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	23314	8570080167	káromkodom	148	3.704697986577181	1.3096017403316362
kártyázok	128	kártyázo	[/V][Prs.NDef.1Sg]	lakom/lakok	10854	8570080167	kártyázom	70	1.8169014084507042	0.5971325273203567
kászálódok	85	kászálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	2552	8570080167	kászálódom	27	3.0714285714285716	1.122142786078304
katonáskodok	1	katonáskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2521	8570080167	katonáskodom	4	0.4	-0.916290731874155
kávézok	558	kávézo	[/V][Prs.NDef.1Sg]	lakom/lakok	24144	8570080167	kávézom	309	1.803225806451613	0.5895771756759072
kedélyeskedek	1	kedélyeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	364	8570080167	kedélyeskedem	2	0.6666666666666666	-0.40546510810816444
kedveskedek	496	kedveskede	[/V][Prs.NDef.1Sg]	lakom/lakok	70883	8570080167	kedveskedem	130	3.7938931297709924	1.3333927028954773
kedvetlenedek	9	kedvetlenede	[/V][Prs.NDef.1Sg]	lakom/lakok	491	8570080167	kedvetlenedem	1	5	1.6094379124341003
kegyeskedek	18	kegyeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	2677	8570080167	kegyeskedem	7	2.375	0.8649974374866045
kegyetlenkedek	3	kegyetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	1899	8570080167	kegyetlenkedem	3	1	0
kekeckedek	109	kekeckede	[/V][Prs.NDef.1Sg]	lakom/lakok	3302	8570080167	kekeckedem	44	2.4444444444444446	0.8938178760220965
kellemetlenkedek	14	kellemetlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	1776	8570080167	kellemetlenkedem	14	1	0
kelletlenkedek	2	kelletlenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	105	8570080167	kelletlenkedem	1	1.5	0.4054651081081644
keményedek	60	keményede	[/V][Prs.NDef.1Sg]	lakom/lakok	8028	8570080167	keményedem	1	30.5	3.417726683613366
kenődök	12	kenődö	[/V][Prs.NDef.1Sg]	lakom/lakok	4832	8570080167	kenődöm	2	4.333333333333333	1.466337068793427
kényeskedek	17	kényeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	949	8570080167	kényeskedem	5	3	1.0986122886681098
képzelődök	266	képzelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	5260	8570080167	képzelődöm	682	0.39092240117130306	-0.9392462011705406
képződök	10	képződö	[/V][Prs.NDef.1Sg]	lakom/lakok	75875	8570080167	képződöm	75	0.14473684210526316	-1.9328380674879604
kérdezősködök	221	kérdezősködö	[/V][Prs.NDef.1Sg]	lakom/lakok	15871	8570080167	kérdezősködöm	348	0.6361031518624641	-0.4523945403301478
kéredzkedek	18	kéredzkede	[/V][Prs.NDef.1Sg]	lakom/lakok	2470	8570080167	kéredzkedem	10	1.7272727272727273	0.5465437063680699
kerekedek	69	kerekede	[/V][Prs.NDef.1Sg]	lakom/lakok	69864	8570080167	kerekedem	40	1.7073170731707317	0.5349231753450512
kerekezek	165	kerekeze	[/V][Prs.NDef.1Sg]	lakom/lakok	7868	8570080167	kerekezem	55	2.9642857142857144	1.086636097621394
kerékpározok	636	kerékpározo	[/V][Prs.NDef.1Sg]	lakom/lakok	24358	8570080167	kerékpározom	455	1.3969298245614035	0.33427684605777724
kereskedek	635	kereskede	[/V][Prs.NDef.1Sg]	lakom/lakok	48423	8570080167	kereskedem	348	1.822349570200573	0.600126641137695
kergetőzök	10	kergetőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	5058	8570080167	kergetőzöm	10	1	0
keringőzök	18	keringőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	2274	8570080167	keringőzöm	2	6.333333333333333	1.8458266904983307
kérkedek	99	kérkede	[/V][Prs.NDef.1Sg]	lakom/lakok	10714	8570080167	kérkedem	47	2.0833333333333335	0.7339691750802005
kérődzök	32	kérődzö	[/V][Prs.NDef.1Sg]	lakom/lakok	1494	8570080167	kérődzöm	25	1.2692307692307692	0.23841102344499815
kertészkedek	814	kertészkede	[/V][Prs.NDef.1Sg]	lakom/lakok	14951	8570080167	kertészkedem	911	0.893640350877193	-0.1124518768334687
keseredek	136	keserede	[/V][Prs.NDef.1Sg]	lakom/lakok	22200	8570080167	keseredem	5	22.833333333333332	3.1282214566000697
késlekedek	65	késlekede	[/V][Prs.NDef.1Sg]	lakom/lakok	18894	8570080167	késlekedem	94	0.6947368421052632	-0.3642221495741152
készülődök	602	készülődö	[/V][Prs.NDef.1Sg]	lakom/lakok	54120	8570080167	készülődöm	535	1.125	0.11778303565638346
kételkedek	1219	kételkede	[/V][Prs.NDef.1Sg]	lakom/lakok	68084	8570080167	kételkedem	6046	0.20175293533983793	-1.6007114225459107
kétkedek	60	kétkede	[/V][Prs.NDef.1Sg]	lakom/lakok	9459	8570080167	kétkedem	114	0.5304347826086957	-0.6340582641899387
kétségbeesek	136	kétségbeese	[/V][Prs.NDef.1Sg]	lakom/lakok	19352	8570080167	kétségbeesem	17	7.611111111111111	2.02960916793196
kétszínűsködök	4	kétszínűsködö	[/V][Prs.NDef.1Sg]	lakom/lakok	49	8570080167	kétszínűsködöm	1	2.5	0.9162907318741551
kettőzök	6	kettőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	1835	8570080167	kettőzöm	1	3.5	1.252762968495368
kezdődök	170	kezdődö	[/V][Prs.NDef.1Sg]	lakom/lakok	1316010	8570080167	kezdődöm	33	5.029411764705882	1.6153030318864985
kezeskedek	40	kezeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	3469	8570080167	kezeskedem	330	0.12386706948640483	-2.088546308672755
kézilabdázok	97	kézilabdázo	[/V][Prs.NDef.1Sg]	lakom/lakok	8370	8570080167	kézilabdázom	79	1.225	0.20294084399669038
kézimunkázok	45	kézimunkázo	[/V][Prs.NDef.1Sg]	lakom/lakok	2207	8570080167	kézimunkázom	29	1.5333333333333334	0.42744401482693967
kiáltozok	45	kiáltozo	[/V][Prs.NDef.1Sg]	lakom/lakok	13243	8570080167	kiáltozom	105	0.4339622641509434	-0.8347976976229721
kiéleződök	1	kiéleződö	[/V][Prs.NDef.1Sg]	lakom/lakok	6075	8570080167	kiéleződöm	2	0.6666666666666666	-0.40546510810816444
kínlódok	1203	kínlódo	[/V][Prs.NDef.1Sg]	lakom/lakok	23589	8570080167	kínlódom	514	2.337864077669903	0.8492377252050303
kisebbedek	3	kisebbede	[/V][Prs.NDef.1Sg]	lakom/lakok	1371	8570080167	kisebbedem	1	2	0.6931471805599453
kitárulkozok	9	kitárulkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	4038	8570080167	kitárulkozom	113	0.08771929824561403	-2.4336133554004498
kíváncsiskodok	69	kíváncsiskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	4599	8570080167	kíváncsiskodom	143	0.4861111111111111	-0.7213180575266417
kívánkozok	86	kívánkozo	[/V][Prs.NDef.1Sg]	lakom/lakok	19880	8570080167	kívánkozom	379	0.22894736842105262	-1.4742631340658479
kocsikázok	86	kocsikázo	[/V][Prs.NDef.1Sg]	lakom/lakok	5753	8570080167	kocsikázom	18	4.578947368421052	1.5214691394881432
költekezek	41	költekeze	[/V][Prs.NDef.1Sg]	lakom/lakok	6117	8570080167	költekezem	27	1.5	0.4054651081081644
költözek	6	költöze	[/V][Prs.NDef.1Sg]	lakom/lakok	393996	8570080167	költözem	2	2.3333333333333335	0.8472978603872037
költözködök	41	költözködö	[/V][Prs.NDef.1Sg]	lakom/lakok	3358	8570080167	költözködöm	73	0.5675675675675675	-0.5663954749208014
költözök	1141	költözö	[/V][Prs.NDef.1Sg]	lakom/lakok	393996	8570080167	költözöm	3316	0.344287006331022	-1.066279648731097
komédiázok	13	komédiázo	[/V][Prs.NDef.1Sg]	lakom/lakok	1738	8570080167	komédiázom	7	1.75	0.5596157879354227
komolyodok	6	komolyodo	[/V][Prs.NDef.1Sg]	lakom/lakok	3885	8570080167	komolyodom	17	0.3888888888888889	-0.9444616088408514
komolytalankodok	20	komolytalankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	492	8570080167	komolytalankodom	4	4.2	1.4350845252893227
komorodok	5	komorodo	[/V][Prs.NDef.1Sg]	lakom/lakok	605	8570080167	komorodom	4	1.2	0.1823215567939546
könnyezek	474	könnyeze	[/V][Prs.NDef.1Sg]	lakom/lakok	19660	8570080167	könnyezem	66	7.08955223880597	1.958622184643675
konszolidálódok	2	konszolidálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	3601	8570080167	konszolidálódom	2	1	0
kontárkodok	45	kontárkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1129	8570080167	kontárkodom	92	0.4946236559139785	-0.703958096664161
kopaszodok	42	kopaszodo	[/V][Prs.NDef.1Sg]	lakom/lakok	3051	8570080167	kopaszodom	168	0.25443786982248523	-1.3686985992295109
korcsolyázok	65	korcsolyázo	[/V][Prs.NDef.1Sg]	lakom/lakok	13624	8570080167	korcsolyázom	260	0.25287356321839083	-1.3748656652962679
korlátozódok	9	korlátozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	62047	8570080167	korlátozódom	33	0.29411764705882354	-1.2237754316221157
korosodok	7	korosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1301	8570080167	korosodom	77	0.10256410256410256	-2.277267285009756
korteskedek	13	korteskede	[/V][Prs.NDef.1Sg]	lakom/lakok	844	8570080167	korteskedem	6	2	0.6931471805599453
körülményeskedek	12	körülményeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	254	8570080167	körülményeskedem	1	6.5	1.8718021769015913
korzózok	12	korzózo	[/V][Prs.NDef.1Sg]	lakom/lakok	2269	8570080167	korzózom	8	1.4444444444444444	0.36772478012531734
kosarazok	110	kosarazo	[/V][Prs.NDef.1Sg]	lakom/lakok	7721	8570080167	kosarazom	83	1.3214285714285714	0.2787134024690205
kosárlabdázok	54	kosárlabdázo	[/V][Prs.NDef.1Sg]	lakom/lakok	5674	8570080167	kosárlabdázom	58	0.9322033898305084	-0.07020425867324857
kotnyeleskedek	20	kotnyeleskede	[/V][Prs.NDef.1Sg]	lakom/lakok	479	8570080167	kotnyeleskedem	5	3.5	1.252762968495368
kötődök	506	kötődö	[/V][Prs.NDef.1Sg]	lakom/lakok	196712	8570080167	kötődöm	3339	0.15179640718562873	-1.885215082379563
kotorászok	250	kotorászo	[/V][Prs.NDef.1Sg]	lakom/lakok	7658	8570080167	kotorászom	90	2.758241758241758	1.0145934326149337
kötözködök	236	kötözködö	[/V][Prs.NDef.1Sg]	lakom/lakok	6981	8570080167	kötözködöm	354	0.6676056338028169	-0.4040576483402846
kotródok	14	kotródo	[/V][Prs.NDef.1Sg]	lakom/lakok	1221	8570080167	kotródom	7	1.875	0.6286086594223741
követelőzök	33	követelőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	4650	8570080167	követelőzöm	4	6.8	1.916922612182061
következek	193	következe	[/V][Prs.NDef.1Sg]	lakom/lakok	1151088	8570080167	következem	625	0.30990415335463256	-1.1714922120367706
közeledek	1658	közelede	[/V][Prs.NDef.1Sg]	lakom/lakok	245136	8570080167	közeledem	663	2.4984939759036147	0.9156881407140107
közlekedek	1741	közlekede	[/V][Prs.NDef.1Sg]	lakom/lakok	287338	8570080167	közlekedem	1564	1.1130990415335462	0.10714805443819442
közösködök	9	közösködö	[/V][Prs.NDef.1Sg]	lakom/lakok	2915	8570080167	közösködöm	63	0.15625	-1.8562979903656263
kufárkodok	3	kufárkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	698	8570080167	kufárkodom	3	1	0
kukacoskodok	63	kukacoskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1681	8570080167	kukacoskodom	71	0.8888888888888888	-0.11778303565638351
kuktáskodok	1	kuktáskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	445	8570080167	kuktáskodom	7	0.25	-1.3862943611198906
különcködök	14	különcködö	[/V][Prs.NDef.1Sg]	lakom/lakok	660	8570080167	különcködöm	19	0.75	-0.2876820724517809
kunyizok	18	kunyizo	[/V][Prs.NDef.1Sg]	lakom/lakok	393	8570080167	kunyizom	1	9.5	2.2512917986064953
kupálódok	7	kupálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	393	8570080167	kupálódom	2	2.6666666666666665	0.9808292530117262
kuporodok	38	kuporodo	[/V][Prs.NDef.1Sg]	lakom/lakok	3941	8570080167	kuporodom	38	1	0
küszködök	2497	küszködö	[/V][Prs.NDef.1Sg]	lakom/lakok	65981	8570080167	küszködöm	1652	1.5111917725347852	0.41289859286449876
kutakodok	516	kutakodo	[/V][Prs.NDef.1Sg]	lakom/lakok	25692	8570080167	kutakodom	384	1.3428571428571427	0.2947995402206448
kutyázok	52	kutyázo	[/V][Prs.NDef.1Sg]	lakom/lakok	1659	8570080167	kutyázom	170	0.30994152046783624	-1.171371642950538
lábadozok	134	lábadozo	[/V][Prs.NDef.1Sg]	lakom/lakok	7640	8570080167	lábadozom	209	0.6428571428571429	-0.4418327522790392
lábatlankodok	27	lábatlankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	1479	8570080167	lábatlankodom	26	1.037037037037037	0.03636764417087479
lakok	5680	lako	[/V][Prs.NDef.1Sg]	lakom/lakok	612717	8570080167	lakom	44987	0.12627811860940696	-2.0692685139667852
lakozok	11	lakozo	[/V][Prs.NDef.1Sg]	lakom/lakok	39428	8570080167	lakozom	382	0.031331592689295036	-3.4631283393926457
látszok	195	látszo	[/V][Prs.NDef.1Sg]	lakom/lakok	1217735	8570080167	látszom	1964	0.09974554707379135	-2.3051328650728444
lázadozok	37	lázadozo	[/V][Prs.NDef.1Sg]	lakom/lakok	5616	8570080167	lázadozom	97	0.3877551020408163	-0.9473813189441862
lázasodok	18	lázasodo	[/V][Prs.NDef.1Sg]	lakom/lakok	964	8570080167	lázasodom	20	0.9047619047619048	-0.10008345855698253
legénykedek	6	legénykede	[/V][Prs.NDef.1Sg]	lakom/lakok	363	8570080167	legénykedem	5	1.1666666666666667	0.15415067982725836
legyeskedek	20	legyeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	1730	8570080167	legyeskedem	5	3.5	1.252762968495368
leledzek	88	leledze	[/V][Prs.NDef.1Sg]	lakom/lakok	8370	8570080167	leledzem	87	1.0113636363636365	0.011299555253933466
lélegezek	3	lélegeze	[/V][Prs.NDef.1Sg]	lakom/lakok	903	8570080167	lélegezem	3	1	0
lélegzek	483	lélegze	[/V][Prs.NDef.1Sg]	lakom/lakok	82329	8570080167	lélegzem	266	1.8127340823970037	0.5948362483163822
lelkendezek	98	lelkendeze	[/V][Prs.NDef.1Sg]	lakom/lakok	9487	8570080167	lelkendezem	14	6.6	1.8870696490323797
lelkesedek	306	lelkesede	[/V][Prs.NDef.1Sg]	lakom/lakok	33550	8570080167	lelkesedem	566	0.5414462081128748	-0.6135115561405549
lelombozódok	13	lelombozódo	[/V][Prs.NDef.1Sg]	lakom/lakok	646	8570080167	lelombozódom	26	0.5185185185185185	-0.6567795363890705
lepleződök	1	lepleződö	[/V][Prs.NDef.1Sg]	lakom/lakok	2867	8570080167	lepleződöm	4	0.4	-0.916290731874155
lepődök	2674	lepődö	[/V][Prs.NDef.1Sg]	lakom/lakok	86473	8570080167	lepődöm	2068	1.292895118414693	0.2568839815845639
leselkedek	44	leselkede	[/V][Prs.NDef.1Sg]	lakom/lakok	19027	8570080167	leselkedem	35	1.25	0.22314355131420976
leskelődök	79	leskelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	5010	8570080167	leskelődöm	82	0.963855421686747	-0.036813973122716316
létezek	598	léteze	[/V][Prs.NDef.1Sg]	lakom/lakok	1297361	8570080167	létezem	5410	0.11070042506006283	-2.200927599527286
levegőzök	31	levegőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	5361	8570080167	levegőzöm	15	2	0.6931471805599453
lökdösődök	8	lökdösődö	[/V][Prs.NDef.1Sg]	lakom/lakok	3007	8570080167	lökdösődöm	4	1.8	0.5877866649021191
lottózok	70	lottózo	[/V][Prs.NDef.1Sg]	lakom/lakok	2828	8570080167	lottózom	234	0.3021276595744681	-1.1969056371028435
lovacskázok	2	lovacskázo	[/V][Prs.NDef.1Sg]	lakom/lakok	264	8570080167	lovacskázom	4	0.6	-0.5108256237659907
lúdbőrzök	34	lúdbőrzö	[/V][Prs.NDef.1Sg]	lakom/lakok	416	8570080167	lúdbőrzöm	1	17.5	2.8622008809294686
lustálkodok	58	lustálkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	6541	8570080167	lustálkodom	192	0.30569948186528495	-1.1851527449991661
magasodok	17	magasodo	[/V][Prs.NDef.1Sg]	lakom/lakok	22549	8570080167	magasodom	21	0.8181818181818182	-0.2006706954621511
magázódok	11	magázódo	[/V][Prs.NDef.1Sg]	lakom/lakok	1546	8570080167	magázódom	35	0.3333333333333333	-1.0986122886681098
magyarázkodok	290	magyarázkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	23077	8570080167	magyarázkodom	482	0.6024844720496895	-0.5066933864810801
magyarosodok	2	magyarosodo	[/V][Prs.NDef.1Sg]	lakom/lakok	659	8570080167	magyarosodom	1	1.5	0.4054651081081644
majomkodok	17	majomkodo	[/V][Prs.NDef.1Sg]	lakom/lakok	559	8570080167	majomkodom	9	1.8	0.5877866649021191
makacskodok	18	makacskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	2104	8570080167	makacskodom	37	0.5	-0.6931471805599453
malackodok	2	malackodo	[/V][Prs.NDef.1Sg]	lakom/lakok	293	8570080167	malackodom	1	1.5	0.4054651081081644
marháskodok	13	marháskodo	[/V][Prs.NDef.1Sg]	lakom/lakok	635	8570080167	marháskodom	11	1.1666666666666667	0.15415067982725836
markolászok	8	markolászo	[/V][Prs.NDef.1Sg]	lakom/lakok	3773	8570080167	markolászom	53	0.16666666666666666	-1.791759469228055
materializálódok	1	materializálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	2188	8570080167	materializálódom	3	0.5	-0.6931471805599453
megemlítődök	1	megemlítődö	[/V][Prs.NDef.1Sg]	lakom/lakok	333	8570080167	megemlítődöm	1	1	0
méhészkedek	71	méhészkede	[/V][Prs.NDef.1Sg]	lakom/lakok	1838	8570080167	méhészkedem	116	0.6153846153846154	-0.48550781578170077
mélázok	202	mélázo	[/V][Prs.NDef.1Sg]	lakom/lakok	4413	8570080167	mélázom	65	3.0757575757575757	1.1235512370153617
melegedek	37	melegede	[/V][Prs.NDef.1Sg]	lakom/lakok	35425	8570080167	melegedem	5	6.333333333333333	1.8458266904983307
melegszek	22	melegsze	[/V][Prs.NDef.1Sg]	lakom/lakok	43511	8570080167	melegszem	235	0.09745762711864407	-2.3283375890964604
méltatlankodok	36	méltatlankodo	[/V][Prs.NDef.1Sg]	lakom/lakok	9608	8570080167	méltatlankodom	62	0.5873015873015873	-0.5322168137473082
mentegetőzök	105	mentegetőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	9683	8570080167	mentegetőzöm	58	1.7966101694915255	0.5859016502063478
merészkedek	376	merészkede	[/V][Prs.NDef.1Sg]	lakom/lakok	32469	8570080167	merészkedem	320	1.1744548286604362	0.1608040643179949
merevedek	44	merevede	[/V][Prs.NDef.1Sg]	lakom/lakok	5585	8570080167	merevedem	1	22.5	3.1135153092103742
mérgelődök	241	mérgelődö	[/V][Prs.NDef.1Sg]	lakom/lakok	8669	8570080167	mérgelődöm	293	0.8231292517006803	-0.19464204118199518
mérgeskedek	8	mérgeskede	[/V][Prs.NDef.1Sg]	lakom/lakok	217	8570080167	mérgeskedem	1	4.5	1.5040773967762742
mérkőzök	4	mérkőzö	[/V][Prs.NDef.1Sg]	lakom/lakok	32614	8570080167	mérkőzöm	1	2.5	0.9162907318741551
mesterkedek	41	mesterkede	[/V][Prs.NDef.1Sg]	lakom/lakok	5352	8570080167	mesterkedem	95	0.4375	-0.8266785731844679
meszesedek	6	meszesede	[/V][Prs.NDef.1Sg]	lakom/lakok	792	8570080167	meszesedem	2	2.3333333333333335	0.8472978603872037
meztelenkedek	6	meztelenkede	[/V][Prs.NDef.1Sg]	lakom/lakok	2915	8570080167	meztelenkedem	3	1.75	0.5596157879354227
misézek	99	miséze	[/V][Prs.NDef.1Sg]	lakom/lakok	6450	8570080167	misézem	9	10	2.302585092994046
mocskolódok	23	mocskolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	2235	8570080167	mocskolódom	10	2.1818181818181817	0.780158557549575
mókázok	42	mókázo	[/V][Prs.NDef.1Sg]	lakom/lakok	4444	8570080167	mókázom	10	3.909090909090909	1.363304842895192
morfondírozok	749	morfondírozo	[/V][Prs.NDef.1Sg]	lakom/lakok	13225	8570080167	morfondírozom	327	2.2865853658536586	0.8270595981462124
morgolódok	209	morgolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	4429	8570080167	morgolódom	64	3.230769230769231	1.1727202608218317
morzsálódok	1	morzsálódo	[/V][Prs.NDef.1Sg]	lakom/lakok	1836	8570080167	morzsálódom	1	1	0
morzsolódok	3	morzsolódo	[/V][Prs.NDef.1Sg]	lakom/lakok	3703	8570080167	morzsolódom	1	2	0.6931471805599453
mosakszok	9	mosakszo	[/V][Prs.NDef.1Sg]	lakom/lakok	11483	8570080167	mosakszom	235	0.0423728813559322	-3.1612467120315646
mosdok	122	mosdo	[/V][Prs.NDef.1Sg]	lakom/lakok	3663	8570080167	mosdom	6	17.571428571428573	2.866274206317104
