dat_id	part_id	part_gender	part_yob	part_edu	list_number	trial_kind	trial_index	stimulus	choice1	choice2	variant1	variant2	response	response_string	picked_v1	picked_left	esp_response	esp_match	esp_v1	rt	time_elapsed	variation	file_name	column	base	log_odds	prompt	nsyl	suffix	sample_number	word_rank	top_20	bottom_20	reg_rate	reg_dist	picked_majority
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	7	esp trial	107	Te bizony sokat spihegzel. Én is sokat...	spihegzek	spihegzem	spihegzek	spihegzem	0	spihegzek	TRUE	TRUE	spihegzem	FALSE	FALSE	5181	703499	lakok/lakom	lakok_2_low_typical	20	spihegzik	-0.06453852113757118	Te bizony sokat spihegzel. Én is sokat...	2	NA	2	35	FALSE	FALSE	low	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	7	esp trial	109	Te bizony sokat bivégszel. Én is sokat...	bivégszek	bivégszem	bivégszek	bivégszem	0	bivégszek	TRUE	TRUE	bivégszem	FALSE	FALSE	9033	716573	lakok/lakom	lakok_2_low_typical	20	bivégszik	-1.0560526742493137	Te bizony sokat bivégszel. Én is sokat...	2	NA	2	54	FALSE	TRUE	low	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	7	esp trial	111	Te bizony sokat trehégszel. Én is sokat...	trehégszek	trehégszem	trehégszek	trehégszem	1	trehégszem	FALSE	FALSE	trehégszem	TRUE	FALSE	4691	725302	lakok/lakom	lakok_2_low_typical	20	trehégszik	-0.7472144018302211	Te bizony sokat trehégszel. Én is sokat...	2	NA	2	51	FALSE	TRUE	low	typical	TRUE
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	7	esp trial	113	Te bizony sokat brubzol. Én is sokat...	brubzok	brubzom	brubzok	brubzom	0	brubzok	TRUE	TRUE	brubzom	FALSE	FALSE	2346	732578	lakok/lakom	lakok_2_low_typical	20	brubzik	0.3483066942682158	Te bizony sokat brubzol. Én is sokat...	1	NA	2	25	FALSE	FALSE	low	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	7	esp trial	115	Te bizony sokat filágzol. Én is sokat...	filágzok	filágzom	filágzok	filágzom	0	filágzok	TRUE	TRUE	filágzom	FALSE	FALSE	4362	740991	lakok/lakom	lakok_2_low_typical	20	filágzik	-0.9650808960435872	Te bizony sokat filágzol. Én is sokat...	2	NA	2	53	FALSE	TRUE	low	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	7	esp trial	117	Te bizony sokat trádlasz. Én is sokat...	trádlom	trádlok	trádlok	trádlom	1	trádlok	TRUE	FALSE	trádlom	FALSE	FALSE	3031	748286	lakok/lakom	lakok_2_low_typical	20	trádlik	0.4353180712578455	Te bizony sokat trádlasz. Én is sokat...	1	NA	2	24	FALSE	FALSE	low	typical	FALSE
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	120	Te bizony sokat spibádzol. Én is sokat...	spibádzok	spibádzom	spibádzok	spibádzom	1	spibádzom	FALSE	FALSE	NA	NA	NA	5988	767063	lakok/lakom	lakok_3_high_reversed	21	spibádzik	-0.2076393647782445	Te bizony sokat spibádzol. Én is sokat...	2	NA	3	39	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	121	Te bizony sokat fivénylesz. Én is sokat...	fivénylek	fivénylem	fivénylek	fivénylem	0	fivénylek	TRUE	TRUE	NA	NA	NA	7340	774913	lakok/lakom	lakok_3_high_reversed	21	fivénylik	0.7419373447293773	Te bizony sokat fivénylesz. Én is sokat...	2	NA	3	16	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	122	Te bizony sokat táklasz. Én is sokat...	táklok	táklom	táklok	táklom	0	táklok	TRUE	TRUE	NA	NA	NA	9092	784512	lakok/lakom	lakok_3_high_reversed	21	táklik	-0.2876820724517809	Te bizony sokat táklasz. Én is sokat...	1	NA	3	41	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	123	Te bizony sokat flibekszel. Én is sokat...	flibekszem	flibekszek	flibekszek	flibekszem	0	flibekszem	FALSE	TRUE	NA	NA	NA	4389	789406	lakok/lakom	lakok_3_high_reversed	21	flibekszik	-0.4595323293784402	Te bizony sokat flibekszel. Én is sokat...	2	NA	3	45	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	124	Te bizony sokat fligzol. Én is sokat...	fligzom	fligzok	fligzok	fligzom	1	fligzok	TRUE	FALSE	NA	NA	NA	2692	792612	lakok/lakom	lakok_3_high_reversed	21	fligzik	-0.5978370007556204	Te bizony sokat fligzol. Én is sokat...	1	NA	3	48	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	125	Te bizony sokat trihagzol. Én is sokat...	trihagzom	trihagzok	trihagzok	trihagzom	0	trihagzom	FALSE	TRUE	NA	NA	NA	2228	795343	lakok/lakom	lakok_3_high_reversed	21	trihagzik	-0.6418538861723948	Te bizony sokat trihagzol. Én is sokat...	2	NA	3	50	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	126	Te bizony sokat plágadzol. Én is sokat...	plágadzom	plágadzok	plágadzok	plágadzom	0	plágadzom	FALSE	TRUE	NA	NA	NA	14026	809875	lakok/lakom	lakok_3_high_reversed	21	plágadzik	-0.4353180712578455	Te bizony sokat plágadzol. Én is sokat...	2	NA	3	44	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	127	Te bizony sokat gerénylesz. Én is sokat...	gerénylek	gerénylem	gerénylek	gerénylem	0	gerénylek	TRUE	TRUE	NA	NA	NA	6304	816681	lakok/lakom	lakok_3_high_reversed	21	gerénylik	1.791759469228055	Te bizony sokat gerénylesz. Én is sokat...	2	NA	3	2	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	128	Te bizony sokat tuboklasz. Én is sokat...	tuboklok	tuboklom	tuboklok	tuboklom	1	tuboklom	FALSE	FALSE	NA	NA	NA	4402	821586	lakok/lakom	lakok_3_high_reversed	21	tuboklik	0.4353180712578455	Te bizony sokat tuboklasz. Én is sokat...	2	NA	3	24	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	129	Te bizony sokat frágapszol. Én is sokat...	frágapszok	frágapszom	frágapszok	frágapszom	1	frágapszom	FALSE	FALSE	NA	NA	NA	4213	826308	lakok/lakom	lakok_3_high_reversed	21	frágapszik	-0.3483066942682157	Te bizony sokat frágapszol. Én is sokat...	2	NA	3	42	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	130	Te bizony sokat brarlasz. Én is sokat...	brarlom	brarlok	brarlok	brarlom	1	brarlok	TRUE	FALSE	NA	NA	NA	4862	831677	lakok/lakom	lakok_3_high_reversed	21	brarlik	1.1451323043030026	Te bizony sokat brarlasz. Én is sokat...	1	NA	3	7	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	131	Te bizony sokat drügzöl. Én is sokat...	drügzök	drügzöm	drügzök	drügzöm	1	drügzöm	FALSE	FALSE	NA	NA	NA	8413	840597	lakok/lakom	lakok_3_high_reversed	21	drügzik	0.06899287148695142	Te bizony sokat drügzöl. Én is sokat...	1	NA	3	29	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	132	Te bizony sokat prohódzol. Én is sokat...	prohódzok	prohódzom	prohódzok	prohódzom	1	prohódzom	FALSE	FALSE	NA	NA	NA	4945	846053	lakok/lakom	lakok_3_high_reversed	21	prohódzik	-1.0560526742493137	Te bizony sokat prohódzol. Én is sokat...	2	NA	3	54	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	133	Te bizony sokat sprálszol. Én is sokat...	sprálszok	sprálszom	sprálszok	sprálszom	1	sprálszom	FALSE	FALSE	NA	NA	NA	11874	858440	lakok/lakom	lakok_3_high_reversed	21	sprálszik	-0.2876820724517809	Te bizony sokat sprálszol. Én is sokat...	1	NA	3	40	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	134	Te bizony sokat livaklasz. Én is sokat...	livaklok	livaklom	livaklok	livaklom	1	livaklom	FALSE	FALSE	NA	NA	NA	5876	864824	lakok/lakom	lakok_3_high_reversed	21	livaklik	-0.9650808960435872	Te bizony sokat livaklasz. Én is sokat...	2	NA	3	53	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	135	Te bizony sokat flözlesz. Én is sokat...	flözlöm	flözlök	flözlök	flözlöm	1	flözlök	TRUE	FALSE	NA	NA	NA	22007	887337	lakok/lakom	lakok_3_high_reversed	21	flözlik	0.965080896043587	Te bizony sokat flözlesz. Én is sokat...	1	NA	3	9	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	136	Te bizony sokat préleglesz. Én is sokat...	préleglek	préleglem	préleglek	préleglem	1	préleglem	FALSE	FALSE	NA	NA	NA	5494	893345	lakok/lakom	lakok_3_high_reversed	21	préleglik	0.6418538861723947	Te bizony sokat préleglesz. Én is sokat...	2	NA	3	19	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	137	Te bizony sokat zödlesz. Én is sokat...	zödlök	zödlöm	zödlök	zödlöm	0	zödlök	TRUE	TRUE	NA	NA	NA	4514	898365	lakok/lakom	lakok_3_high_reversed	21	zödlik	0.7472144018302211	Te bizony sokat zödlesz. Én is sokat...	1	NA	3	15	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	138	Te bizony sokat friszlasz. Én is sokat...	friszlok	friszlom	friszlok	friszlom	1	friszlom	FALSE	FALSE	NA	NA	NA	3665	902536	lakok/lakom	lakok_3_high_reversed	21	friszlik	0.06453852113757116	Te bizony sokat friszlasz. Én is sokat...	1	NA	3	31	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	139	Te bizony sokat pugoslasz. Én is sokat...	pugoslom	pugoslok	pugoslok	pugoslom	0	pugoslom	FALSE	TRUE	NA	NA	NA	3939	906979	lakok/lakom	lakok_3_high_reversed	21	pugoslik	0.965080896043587	Te bizony sokat pugoslasz. Én is sokat...	2	NA	3	10	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	140	Te bizony sokat mékszel. Én is sokat...	mékszem	mékszek	mékszek	mékszem	0	mékszem	FALSE	TRUE	NA	NA	NA	4407	911902	lakok/lakom	lakok_3_high_reversed	21	mékszik	-0.1431008436406733	Te bizony sokat mékszel. Én is sokat...	1	NA	3	36	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	141	Te bizony sokat huklasz. Én is sokat...	huklom	huklok	huklok	huklom	1	huklok	TRUE	FALSE	NA	NA	NA	3099	915513	lakok/lakom	lakok_3_high_reversed	21	huklik	-0.06899287148695143	Te bizony sokat huklasz. Én is sokat...	1	NA	3	35	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	142	Te bizony sokat szűslesz. Én is sokat...	szűslök	szűslöm	szűslök	szűslöm	0	szűslök	TRUE	TRUE	NA	NA	NA	5931	921954	lakok/lakom	lakok_3_high_reversed	21	szűslik	0.8938178760220965	Te bizony sokat szűslesz. Én is sokat...	1	NA	3	13	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	143	Te bizony sokat flérlesz. Én is sokat...	flérlem	flérlek	flérlek	flérlem	1	flérlek	TRUE	FALSE	NA	NA	NA	5038	927506	lakok/lakom	lakok_3_high_reversed	21	flérlik	1.5686159179138452	Te bizony sokat flérlesz. Én is sokat...	1	NA	3	4	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	144	Te bizony sokat prezlesz. Én is sokat...	prezlek	prezlem	prezlek	prezlem	0	prezlek	TRUE	TRUE	NA	NA	NA	3986	931995	lakok/lakom	lakok_3_high_reversed	21	prezlik	0.9162907318741552	Te bizony sokat prezlesz. Én is sokat...	1	NA	3	11	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	145	Te bizony sokat sprédlesz. Én is sokat...	sprédlem	sprédlek	sprédlek	sprédlem	0	sprédlem	FALSE	TRUE	NA	NA	NA	2959	935470	lakok/lakom	lakok_3_high_reversed	21	sprédlik	2.159484249353372	Te bizony sokat sprédlesz. Én is sokat...	1	NA	3	1	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	146	Te bizony sokat gilárzol. Én is sokat...	gilárzok	gilárzom	gilárzok	gilárzom	1	gilárzom	FALSE	FALSE	NA	NA	NA	4524	940511	lakok/lakom	lakok_3_high_reversed	21	gilárzik	-0.8938178760220964	Te bizony sokat gilárzol. Én is sokat...	2	NA	3	52	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	147	Te bizony sokat kumlasz. Én is sokat...	kumlok	kumlom	kumlok	kumlom	0	kumlok	TRUE	TRUE	NA	NA	NA	4147	945175	lakok/lakom	lakok_3_high_reversed	21	kumlik	1.6486586255873816	Te bizony sokat kumlasz. Én is sokat...	1	NA	3	3	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	148	Te bizony sokat klidlasz. Én is sokat...	klidlom	klidlok	klidlok	klidlom	1	klidlok	TRUE	FALSE	NA	NA	NA	4928	950620	lakok/lakom	lakok_3_high_reversed	21	klidlik	0.8938178760220965	Te bizony sokat klidlasz. Én is sokat...	1	NA	3	12	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	149	Te bizony sokat spülöklesz. Én is sokat...	spülöklöm	spülöklök	spülöklök	spülöklöm	1	spülöklök	TRUE	FALSE	NA	NA	NA	6099	957224	lakok/lakom	lakok_3_high_reversed	21	spülöklik	0.28768207245178085	Te bizony sokat spülöklesz. Én is sokat...	2	NA	3	26	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	150	Te bizony sokat fliraklasz. Én is sokat...	fliraklom	fliraklok	fliraklok	fliraklom	0	fliraklom	FALSE	TRUE	NA	NA	NA	9286	967015	lakok/lakom	lakok_3_high_reversed	21	fliraklik	0	Te bizony sokat fliraklasz. Én is sokat...	2	NA	3	32	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	151	Te bizony sokat bivejlesz. Én is sokat...	bivejlem	bivejlek	bivejlek	bivejlem	1	bivejlek	TRUE	FALSE	NA	NA	NA	5115	972634	lakok/lakom	lakok_3_high_reversed	21	bivejlik	0.7472144018302211	Te bizony sokat bivejlesz. Én is sokat...	2	NA	3	14	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	152	Te bizony sokat plövőrzöl. Én is sokat...	plövőrzöm	plövőrzök	plövőrzök	plövőrzöm	1	plövőrzök	TRUE	FALSE	NA	NA	NA	6614	979751	lakok/lakom	lakok_3_high_reversed	21	plövőrzik	0.06899287148695142	Te bizony sokat plövőrzöl. Én is sokat...	2	NA	3	30	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	153	Te bizony sokat lihadzol. Én is sokat...	lihadzom	lihadzok	lihadzok	lihadzom	1	lihadzok	TRUE	FALSE	NA	NA	NA	3817	984084	lakok/lakom	lakok_3_high_reversed	21	lihadzik	0.1941560144409574	Te bizony sokat lihadzol. Én is sokat...	2	NA	3	27	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	154	Te bizony sokat vihepszel. Én is sokat...	vihepszem	vihepszek	vihepszek	vihepszem	0	vihepszem	FALSE	TRUE	NA	NA	NA	3079	987677	lakok/lakom	lakok_3_high_reversed	21	vihepszik	-0.7472144018302211	Te bizony sokat vihepszel. Én is sokat...	2	NA	3	51	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	155	Te bizony sokat gyivádzol. Én is sokat...	gyivádzom	gyivádzok	gyivádzok	gyivádzom	0	gyivádzom	FALSE	TRUE	NA	NA	NA	5117	993305	lakok/lakom	lakok_3_high_reversed	21	gyivádzik	-0.6418538861723948	Te bizony sokat gyivádzol. Én is sokat...	2	NA	3	49	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	156	Te bizony sokat gyibakszol. Én is sokat...	gyibakszom	gyibakszok	gyibakszok	gyibakszom	0	gyibakszom	FALSE	TRUE	NA	NA	NA	10841	1004660	lakok/lakom	lakok_3_high_reversed	21	gyibakszik	-0.587786664902119	Te bizony sokat gyibakszol. Én is sokat...	2	NA	3	46	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	157	Te bizony sokat féjzel. Én is sokat...	féjzek	féjzem	féjzek	féjzem	0	féjzek	TRUE	TRUE	NA	NA	NA	7033	1012210	lakok/lakom	lakok_3_high_reversed	21	féjzik	0.4353180712578455	Te bizony sokat féjzel. Én is sokat...	1	NA	3	22	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	158	Te bizony sokat spüszlesz. Én is sokat...	spüszlök	spüszlöm	spüszlök	spüszlöm	0	spüszlök	TRUE	TRUE	NA	NA	NA	4484	1017223	lakok/lakom	lakok_3_high_reversed	21	spüszlik	0.14310084364067324	Te bizony sokat spüszlesz. Én is sokat...	1	NA	3	28	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	159	Te bizony sokat ibáglasz. Én is sokat...	ibáglom	ibáglok	ibáglok	ibáglom	1	ibáglok	TRUE	FALSE	NA	NA	NA	6887	1024628	lakok/lakom	lakok_3_high_reversed	21	ibáglik	0.6418538861723947	Te bizony sokat ibáglasz. Én is sokat...	2	NA	3	18	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	160	Te bizony sokat floglasz. Én is sokat...	floglok	floglom	floglok	floglom	1	floglom	FALSE	FALSE	NA	NA	NA	6353	1031501	lakok/lakom	lakok_3_high_reversed	21	floglik	0.4595323293784402	Te bizony sokat floglasz. Én is sokat...	1	NA	3	21	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	161	Te bizony sokat péleslesz. Én is sokat...	péleslem	péleslek	péleslek	péleslem	1	péleslek	TRUE	FALSE	NA	NA	NA	4161	1036175	lakok/lakom	lakok_3_high_reversed	21	péleslik	0.7419373447293773	Te bizony sokat péleslesz. Én is sokat...	2	NA	3	17	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	162	Te bizony sokat vűjlesz. Én is sokat...	vűjlök	vűjlöm	vűjlök	vűjlöm	0	vűjlök	TRUE	TRUE	NA	NA	NA	3469	1040163	lakok/lakom	lakok_3_high_reversed	21	vűjlik	1.0986122886681098	Te bizony sokat vűjlesz. Én is sokat...	1	NA	3	8	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	163	Te bizony sokat spélszel. Én is sokat...	spélszem	spélszek	spélszek	spélszem	0	spélszem	FALSE	TRUE	NA	NA	NA	4097	1044770	lakok/lakom	lakok_3_high_reversed	21	spélszik	0.3483066942682158	Te bizony sokat spélszel. Én is sokat...	1	NA	3	25	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	164	Te bizony sokat praslasz. Én is sokat...	praslok	praslom	praslok	praslom	0	praslok	TRUE	TRUE	NA	NA	NA	3909	1049191	lakok/lakom	lakok_3_high_reversed	21	praslik	1.4271163556401458	Te bizony sokat praslasz. Én is sokat...	1	NA	3	5	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	165	Te bizony sokat spülőrzöl. Én is sokat...	spülőrzöm	spülőrzök	spülőrzök	spülőrzöm	0	spülőrzöm	FALSE	TRUE	NA	NA	NA	4440	1054135	lakok/lakom	lakok_3_high_reversed	21	spülőrzik	0.5877866649021191	Te bizony sokat spülőrzöl. Én is sokat...	2	NA	3	20	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	166	Te bizony sokat sztruglasz. Én is sokat...	sztruglom	sztruglok	sztruglok	sztruglom	1	sztruglok	TRUE	FALSE	NA	NA	NA	3481	1058123	lakok/lakom	lakok_3_high_reversed	21	sztruglik	0.4353180712578455	Te bizony sokat sztruglasz. Én is sokat...	1	NA	3	23	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	167	Te bizony sokat aglasz. Én is sokat...	aglom	aglok	aglok	aglom	1	aglok	TRUE	FALSE	NA	NA	NA	5101	1063732	lakok/lakom	lakok_3_high_reversed	21	aglik	-0.2076393647782445	Te bizony sokat aglasz. Én is sokat...	1	NA	3	38	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	168	Te bizony sokat klárzol. Én is sokat...	klárzok	klárzom	klárzok	klárzom	1	klárzom	FALSE	FALSE	NA	NA	NA	4274	1068520	lakok/lakom	lakok_3_high_reversed	21	klárzik	0	Te bizony sokat klárzol. Én is sokat...	1	NA	3	33	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	169	Te bizony sokat prihekszel. Én is sokat...	prihekszek	prihekszem	prihekszek	prihekszem	1	prihekszem	FALSE	FALSE	NA	NA	NA	5985	1075019	lakok/lakom	lakok_3_high_reversed	21	prihekszik	-0.1941560144409575	Te bizony sokat prihekszel. Én is sokat...	2	NA	3	37	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	170	Te bizony sokat spatszol. Én is sokat...	spatszom	spatszok	spatszok	spatszom	1	spatszok	TRUE	FALSE	NA	NA	NA	4736	1080263	lakok/lakom	lakok_3_high_reversed	21	spatszik	-0.3483066942682157	Te bizony sokat spatszol. Én is sokat...	1	NA	3	43	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	171	Te bizony sokat frivajlasz. Én is sokat...	frivajlom	frivajlok	frivajlok	frivajlom	1	frivajlok	TRUE	FALSE	NA	NA	NA	3740	1084523	lakok/lakom	lakok_3_high_reversed	21	frivajlik	1.2992829841302609	Te bizony sokat frivajlasz. Én is sokat...	2	NA	3	6	TRUE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	172	Te bizony sokat spírzol. Én is sokat...	spírzom	spírzok	spírzok	spírzom	0	spírzom	FALSE	TRUE	NA	NA	NA	4443	1089474	lakok/lakom	lakok_3_high_reversed	21	spírzik	0	Te bizony sokat spírzol. Én is sokat...	1	NA	3	34	FALSE	FALSE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-20_22h49.17.883.csv	LW0EUN	nő	1996	18	8	posttest trial	173	Te bizony sokat csólorzol. Én is sokat...	csólorzok	csólorzom	csólorzok	csólorzom	1	csólorzom	FALSE	FALSE	NA	NA	NA	5676	1095674	lakok/lakom	lakok_3_high_reversed	21	csólorzik	-0.5978370007556204	Te bizony sokat csólorzol. Én is sokat...	2	NA	3	47	FALSE	TRUE	low	typical	NA
hungarian-esp_esp_participant_SESSION_2022-11-21_09h38.14.813.csv	WNORTS	nő	1996	19	3	esp trial	11	Te bizony sokat juszlasz. Én is sokat...	juszlom	juszlok	juszlok	juszlom	0	juszlom	FALSE	TRUE	juszlom	TRUE	FALSE	6112	315455	lakok/lakom	lakok_1_low_typical	16	juszlik	0.4595323293784402	Te bizony sokat juszlasz. Én is sokat...	1	NA	1	22	FALSE	FALSE	low	typical	TRUE
