lemma	xpostag	corpus_size	lemma_freq
izzít	[/V][Prs.NDef.3Sg]	8570080167	5535
ragadoz	[/V][Prs.NDef.3Sg]	8570080167	946
szalaszt	[/V][Prs.NDef.3Sg]	8570080167	12556
igazoltat	[/V][Prs.NDef.3Sg]	8570080167	9937
kétkedik	[/V][Prs.NDef.3Sg]	8570080167	9459
sarjadzik	[/V][Prs.NDef.3Sg]	8570080167	867
szedeget	[/V][Prs.NDef.3Sg]	8570080167	10922
aszalódik	[/V][Prs.NDef.3Sg]	8570080167	2207
bitangol	[/V][Prs.NDef.3Sg]	8570080167	568
címez	[/V][Prs.NDef.3Sg]	8570080167	34685
noszogat	[/V][Prs.NDef.3Sg]	8570080167	6582
szürcsöl	[/V][Prs.NDef.3Sg]	8570080167	11786
beleír	[/V][Prs.NDef.3Sg]	8570080167	19859
buszozik	[/V][Prs.NDef.3Sg]	8570080167	4958
előlegez	[/V][Prs.NDef.3Sg]	8570080167	8753
evickél	[/V][Prs.NDef.3Sg]	8570080167	3396
korosodik	[/V][Prs.NDef.3Sg]	8570080167	1301
mélázik	[/V][Prs.NDef.3Sg]	8570080167	4413
vagdos	[/V][Prs.NDef.3Sg]	8570080167	10424
visszaír	[/V][Prs.NDef.3Sg]	8570080167	7017
archivál	[/V][Prs.NDef.3Sg]	8570080167	12724
hortyog	[/V][Prs.NDef.3Sg]	8570080167	1453
smárol	[/V][Prs.NDef.3Sg]	8570080167	3149
fuvolázik	[/V][Prs.NDef.3Sg]	8570080167	1280
álmosít	[/V][Prs.NDef.3Sg]	8570080167	763
fogdos	[/V][Prs.NDef.3Sg]	8570080167	11714
illatosít	[/V][Prs.NDef.3Sg]	8570080167	4272
kajtat	[/V][Prs.NDef.3Sg]	8570080167	2529
egzisztál	[/V][Prs.NDef.3Sg]	8570080167	849
elmélázik	[/V][Prs.NDef.3Sg]	8570080167	2827
grasszál	[/V][Prs.NDef.3Sg]	8570080167	2067
ragoz	[/V][Prs.NDef.3Sg]	8570080167	18011
zsendül	[/V][Prs.NDef.3Sg]	8570080167	810
baszogat	[/V][Prs.NDef.3Sg]	8570080167	4458
bányászik	[/V][Prs.NDef.3Sg]	8570080167	16534
csapdos	[/V][Prs.NDef.3Sg]	8570080167	2524
dugdos	[/V][Prs.NDef.3Sg]	8570080167	6639
gravitál	[/V][Prs.NDef.3Sg]	8570080167	956
parolázik	[/V][Prs.NDef.3Sg]	8570080167	1316
szűkít	[/V][Prs.NDef.3Sg]	8570080167	52511
tömődik	[/V][Prs.NDef.3Sg]	8570080167	2061
pendít	[/V][Prs.NDef.3Sg]	8570080167	2324
hengerel	[/V][Prs.NDef.3Sg]	8570080167	2990
loccsan	[/V][Prs.NDef.3Sg]	8570080167	1171
pukkad	[/V][Prs.NDef.3Sg]	8570080167	2147
pácolódik	[/V][Prs.NDef.3Sg]	8570080167	1769
képzeleg	[/V][Prs.NDef.3Sg]	8570080167	1930
teázik	[/V][Prs.NDef.3Sg]	8570080167	7811
kontrázik	[/V][Prs.NDef.3Sg]	8570080167	411
csiripel	[/V][Prs.NDef.3Sg]	8570080167	5917
mélyít	[/V][Prs.NDef.3Sg]	8570080167	33666
pezsdül	[/V][Prs.NDef.3Sg]	8570080167	1093
karatézik	[/V][Prs.NDef.3Sg]	8570080167	2810
finomul	[/V][Prs.NDef.3Sg]	8570080167	983
fuzionál	[/V][Prs.NDef.3Sg]	8570080167	1545
rútul	[/V][Prs.NDef.3Sg]	8570080167	422
sütöget	[/V][Prs.NDef.3Sg]	8570080167	10705
tanyáz	[/V][Prs.NDef.3Sg]	8570080167	410
törölget	[/V][Prs.NDef.3Sg]	8570080167	12164
csikordul	[/V][Prs.NDef.3Sg]	8570080167	891
vizslat	[/V][Prs.NDef.3Sg]	8570080167	7106
vélelmez	[/V][Prs.NDef.3Sg]	8570080167	16416
szidalmaz	[/V][Prs.NDef.3Sg]	8570080167	9728
cicizik	[/V][Prs.NDef.3Sg]	8570080167	988
felelget	[/V][Prs.NDef.3Sg]	8570080167	1670
levegőzik	[/V][Prs.NDef.3Sg]	8570080167	5286
mészárol	[/V][Prs.NDef.3Sg]	8570080167	10148
kérődzik	[/V][Prs.NDef.3Sg]	8570080167	1448
felez	[/V][Prs.NDef.3Sg]	8570080167	13633
örvendez	[/V][Prs.NDef.3Sg]	8570080167	49454
eseng	[/V][Prs.NDef.3Sg]	8570080167	1457
pofoz	[/V][Prs.NDef.3Sg]	8570080167	8973
záporozik	[/V][Prs.NDef.3Sg]	8570080167	404
bizserget	[/V][Prs.NDef.3Sg]	8570080167	1502
csábul	[/V][Prs.NDef.3Sg]	8570080167	3502
kövérít	[/V][Prs.NDef.3Sg]	8570080167	744
kéjeleg	[/V][Prs.NDef.3Sg]	8570080167	1592
sikkaszt	[/V][Prs.NDef.3Sg]	8570080167	4141
vásik	[/V][Prs.NDef.3Sg]	8570080167	1244
zizzen	[/V][Prs.NDef.3Sg]	8570080167	1059
háramlik	[/V][Prs.NDef.3Sg]	8570080167	1006
kajakozik	[/V][Prs.NDef.3Sg]	8570080167	4622
csapol	[/V][Prs.NDef.3Sg]	8570080167	11317
kongat	[/V][Prs.NDef.3Sg]	8570080167	6413
mukkan	[/V][Prs.NDef.3Sg]	8570080167	2325
rendít	[/V][Prs.NDef.3Sg]	8570080167	4647
tűnt	[/V][Prs.NDef.3Sg]	8570080167	2706
panaszol	[/V][Prs.NDef.3Sg]	8570080167	17252
fedd	[/V][Prs.NDef.3Sg]	8570080167	2754
koszol	[/V][Prs.NDef.3Sg]	8570080167	2611
siettet	[/V][Prs.NDef.3Sg]	8570080167	12951
jajdul	[/V][Prs.NDef.3Sg]	8570080167	1441
renget	[/V][Prs.NDef.3Sg]	8570080167	5417
elbambul	[/V][Prs.NDef.3Sg]	8570080167	3101
szólongat	[/V][Prs.NDef.3Sg]	8570080167	3864
elles	[/V][Prs.NDef.3Sg]	8570080167	20623
gyón	[/V][Prs.NDef.3Sg]	8570080167	14033
hány	[/V][Prs.NDef.3Sg]	8570080167	725602
tördel	[/V][Prs.NDef.3Sg]	8570080167	13567
protestál	[/V][Prs.NDef.3Sg]	8570080167	2293
ütöget	[/V][Prs.NDef.3Sg]	8570080167	12010
korhol	[/V][Prs.NDef.3Sg]	8570080167	4960
zörren	[/V][Prs.NDef.3Sg]	8570080167	949
hámoz	[/V][Prs.NDef.3Sg]	8570080167	22130
horkan	[/V][Prs.NDef.3Sg]	8570080167	2148
packázik	[/V][Prs.NDef.3Sg]	8570080167	3038
plántál	[/V][Prs.NDef.3Sg]	8570080167	4678
harácsol	[/V][Prs.NDef.3Sg]	8570080167	2195
tartóztat	[/V][Prs.NDef.3Sg]	8570080167	22207
lelomboz	[/V][Prs.NDef.3Sg]	8570080167	1701
soroz	[/V][Prs.NDef.3Sg]	8570080167	8200
cincog	[/V][Prs.NDef.3Sg]	8570080167	1811
tudatosít	[/V][Prs.NDef.3Sg]	8570080167	69818
vetítődik	[/V][Prs.NDef.3Sg]	8570080167	711
némul	[/V][Prs.NDef.3Sg]	8570080167	2358
takarodik	[/V][Prs.NDef.3Sg]	8570080167	16356
istenít	[/V][Prs.NDef.3Sg]	8570080167	10830
detektál	[/V][Prs.NDef.3Sg]	8570080167	10522
vicsorít	[/V][Prs.NDef.3Sg]	8570080167	1374
vidít	[/V][Prs.NDef.3Sg]	8570080167	4663
áhít	[/V][Prs.NDef.3Sg]	8570080167	2778
korbácsol	[/V][Prs.NDef.3Sg]	8570080167	5594
mocskol	[/V][Prs.NDef.3Sg]	8570080167	6039
tegeződik	[/V][Prs.NDef.3Sg]	8570080167	6254
ízlel	[/V][Prs.NDef.3Sg]	8570080167	22357
ocsúdik	[/V][Prs.NDef.3Sg]	8570080167	4854
polemizál	[/V][Prs.NDef.3Sg]	8570080167	2038
marakodik	[/V][Prs.NDef.3Sg]	8570080167	3621
talpal	[/V][Prs.NDef.3Sg]	8570080167	2915
ámuldozik	[/V][Prs.NDef.3Sg]	8570080167	3333
bomlaszt	[/V][Prs.NDef.3Sg]	8570080167	5327
korrumpál	[/V][Prs.NDef.3Sg]	8570080167	2787
legyez	[/V][Prs.NDef.3Sg]	8570080167	2726
sötétít	[/V][Prs.NDef.3Sg]	8570080167	5339
intéződik	[/V][Prs.NDef.3Sg]	8570080167	1032
költöztet	[/V][Prs.NDef.3Sg]	8570080167	20317
körmöl	[/V][Prs.NDef.3Sg]	8570080167	3185
parodizál	[/V][Prs.NDef.3Sg]	8570080167	5053
tát	[/V][Prs.NDef.3Sg]	8570080167	31308
zsákol	[/V][Prs.NDef.3Sg]	8570080167	3652
inzultál	[/V][Prs.NDef.3Sg]	8570080167	5606
perceg	[/V][Prs.NDef.3Sg]	8570080167	702
divatozik	[/V][Prs.NDef.3Sg]	8570080167	1234
álmosodik	[/V][Prs.NDef.3Sg]	8570080167	1357
koptat	[/V][Prs.NDef.3Sg]	8570080167	21853
kötöget	[/V][Prs.NDef.3Sg]	8570080167	2224
pampog	[/V][Prs.NDef.3Sg]	8570080167	1625
hallszik	[/V][Prs.NDef.3Sg]	8570080167	545
évődik	[/V][Prs.NDef.3Sg]	8570080167	2007
bliccel	[/V][Prs.NDef.3Sg]	8570080167	2736
hajtat	[/V][Prs.NDef.3Sg]	8570080167	3946
kohol	[/V][Prs.NDef.3Sg]	8570080167	1768
menteget	[/V][Prs.NDef.3Sg]	8570080167	10203
bilincsel	[/V][Prs.NDef.3Sg]	8570080167	3851
pukizik	[/V][Prs.NDef.3Sg]	8570080167	966
basztat	[/V][Prs.NDef.3Sg]	8570080167	4934
élesít	[/V][Prs.NDef.3Sg]	8570080167	13328
hanyagol	[/V][Prs.NDef.3Sg]	8570080167	44395
süllyeszt	[/V][Prs.NDef.3Sg]	8570080167	21566
éljenez	[/V][Prs.NDef.3Sg]	8570080167	4361
csorbít	[/V][Prs.NDef.3Sg]	8570080167	11887
kanalaz	[/V][Prs.NDef.3Sg]	8570080167	27414
haboz	[/V][Prs.NDef.3Sg]	8570080167	2888
perkál	[/V][Prs.NDef.3Sg]	8570080167	2902
rikít	[/V][Prs.NDef.3Sg]	8570080167	748
belülről	[/V][Prs.NDef.3Sg]	8570080167	2755
idealizál	[/V][Prs.NDef.3Sg]	8570080167	5909
kántál	[/V][Prs.NDef.3Sg]	8570080167	5762
csücsörít	[/V][Prs.NDef.3Sg]	8570080167	1784
dorgál	[/V][Prs.NDef.3Sg]	8570080167	3263
honorál	[/V][Prs.NDef.3Sg]	8570080167	14459
durmol	[/V][Prs.NDef.3Sg]	8570080167	1211
favorizál	[/V][Prs.NDef.3Sg]	8570080167	9731
lopkod	[/V][Prs.NDef.3Sg]	8570080167	4411
morzsol	[/V][Prs.NDef.3Sg]	8570080167	19592
csappan	[/V][Prs.NDef.3Sg]	8570080167	2063
gyújtogat	[/V][Prs.NDef.3Sg]	8570080167	4337
ityeg	[/V][Prs.NDef.3Sg]	8570080167	362
száműz	[/V][Prs.NDef.3Sg]	8570080167	42846
tesped	[/V][Prs.NDef.3Sg]	8570080167	1771
videózik	[/V][Prs.NDef.3Sg]	8570080167	13191
szopogat	[/V][Prs.NDef.3Sg]	8570080167	8872
kóricál	[/V][Prs.NDef.3Sg]	8570080167	1452
pök	[/V][Prs.NDef.3Sg]	8570080167	910
hegesedik	[/V][Prs.NDef.3Sg]	8570080167	859
sebesül	[/V][Prs.NDef.3Sg]	8570080167	3859
alél	[/V][Prs.NDef.3Sg]	8570080167	1312
kacsázik	[/V][Prs.NDef.3Sg]	8570080167	1002
szállong	[/V][Prs.NDef.3Sg]	8570080167	1038
dekódol	[/V][Prs.NDef.3Sg]	8570080167	8051
köhint	[/V][Prs.NDef.3Sg]	8570080167	1739
loval	[/V][Prs.NDef.3Sg]	8570080167	1042
rügyezik	[/V][Prs.NDef.3Sg]	8570080167	1661
tarkít	[/V][Prs.NDef.3Sg]	8570080167	25345
bekrepál	[/V][Prs.NDef.3Sg]	8570080167	1909
fluktuál	[/V][Prs.NDef.3Sg]	8570080167	627
hajbókol	[/V][Prs.NDef.3Sg]	8570080167	1728
bakizik	[/V][Prs.NDef.3Sg]	8570080167	1995
csorgat	[/V][Prs.NDef.3Sg]	8570080167	13480
szánkázik	[/V][Prs.NDef.3Sg]	8570080167	1233
kalandoz	[/V][Prs.NDef.3Sg]	8570080167	9995
perget	[/V][Prs.NDef.3Sg]	8570080167	6078
pókerezik	[/V][Prs.NDef.3Sg]	8570080167	1354
fontol	[/V][Prs.NDef.3Sg]	8570080167	28393
modulál	[/V][Prs.NDef.3Sg]	8570080167	3175
oldalaz	[/V][Prs.NDef.3Sg]	8570080167	4044
lefotóz	[/V][Prs.NDef.3Sg]	8570080167	15228
smakkol	[/V][Prs.NDef.3Sg]	8570080167	513
vakar	[/V][Prs.NDef.3Sg]	8570080167	17268
pepecsel	[/V][Prs.NDef.3Sg]	8570080167	5661
kurjongat	[/V][Prs.NDef.3Sg]	8570080167	2064
rajtakap	[/V][Prs.NDef.3Sg]	8570080167	13321
ízesít	[/V][Prs.NDef.3Sg]	8570080167	72318
fogaz	[/V][Prs.NDef.3Sg]	8570080167	2400
lottózik	[/V][Prs.NDef.3Sg]	8570080167	2828
rábíz	[/V][Prs.NDef.3Sg]	8570080167	37332
szabotál	[/V][Prs.NDef.3Sg]	8570080167	8930
rogyik	[/V][Prs.NDef.3Sg]	8570080167	341
ácsol	[/V][Prs.NDef.3Sg]	8570080167	4935
ferdül	[/V][Prs.NDef.3Sg]	8570080167	1189
járogat	[/V][Prs.NDef.3Sg]	8570080167	1473
palackoz	[/V][Prs.NDef.3Sg]	8570080167	8923
fullaszt	[/V][Prs.NDef.3Sg]	8570080167	2059
kuporodik	[/V][Prs.NDef.3Sg]	8570080167	3941
vöröslik	[/V][Prs.NDef.3Sg]	8570080167	1594
mérsékel	[/V][Prs.NDef.3Sg]	8570080167	70759
nyomogat	[/V][Prs.NDef.3Sg]	8570080167	13071
rongyol	[/V][Prs.NDef.3Sg]	8570080167	1779
sajdul	[/V][Prs.NDef.3Sg]	8570080167	569
csókolgat	[/V][Prs.NDef.3Sg]	8570080167	6860
egerész	[/V][Prs.NDef.3Sg]	8570080167	662
indikál	[/V][Prs.NDef.3Sg]	8570080167	3024
kaszabol	[/V][Prs.NDef.3Sg]	8570080167	3701
reteszel	[/V][Prs.NDef.3Sg]	8570080167	2556
fényesít	[/V][Prs.NDef.3Sg]	8570080167	4961
mekeg	[/V][Prs.NDef.3Sg]	8570080167	1339
részel	[/V][Prs.NDef.3Sg]	8570080167	688
vidul	[/V][Prs.NDef.3Sg]	8570080167	1640
becsmérel	[/V][Prs.NDef.3Sg]	8570080167	5962
konyul	[/V][Prs.NDef.3Sg]	8570080167	836
pufog	[/V][Prs.NDef.3Sg]	8570080167	2288
csipked	[/V][Prs.NDef.3Sg]	8570080167	6917
lelkesül	[/V][Prs.NDef.3Sg]	8570080167	1958
rázódik	[/V][Prs.NDef.3Sg]	8570080167	3960
animál	[/V][Prs.NDef.3Sg]	8570080167	5793
feleltet	[/V][Prs.NDef.3Sg]	8570080167	2956
bujdokol	[/V][Prs.NDef.3Sg]	8570080167	1717
szaunázik	[/V][Prs.NDef.3Sg]	8570080167	2396
címkéz	[/V][Prs.NDef.3Sg]	8570080167	11055
sajtol	[/V][Prs.NDef.3Sg]	8570080167	15698
verbuvál	[/V][Prs.NDef.3Sg]	8570080167	3094
bütyköl	[/V][Prs.NDef.3Sg]	8570080167	4975
mobilizál	[/V][Prs.NDef.3Sg]	8570080167	5734
máz	[/V][Prs.NDef.3Sg]	8570080167	30459
bogarász	[/V][Prs.NDef.3Sg]	8570080167	1950
sereglik	[/V][Prs.NDef.3Sg]	8570080167	4735
szalutál	[/V][Prs.NDef.3Sg]	8570080167	1454
súlyoz	[/V][Prs.NDef.3Sg]	8570080167	8107
hülyít	[/V][Prs.NDef.3Sg]	8570080167	6601
tukmál	[/V][Prs.NDef.3Sg]	8570080167	5910
affektál	[/V][Prs.NDef.3Sg]	8570080167	1058
csellózik	[/V][Prs.NDef.3Sg]	8570080167	919
felül	[/V][Prs.NDef.3Sg]	8570080167	695561
nyomorít	[/V][Prs.NDef.3Sg]	8570080167	3857
pocsékol	[/V][Prs.NDef.3Sg]	8570080167	5886
villanyoz	[/V][Prs.NDef.3Sg]	8570080167	2206
harapdál	[/V][Prs.NDef.3Sg]	8570080167	6626
himbál	[/V][Prs.NDef.3Sg]	8570080167	1801
kakál	[/V][Prs.NDef.3Sg]	8570080167	1289
kasszíroz	[/V][Prs.NDef.3Sg]	8570080167	2797
riszál	[/V][Prs.NDef.3Sg]	8570080167	2852
unszol	[/V][Prs.NDef.3Sg]	8570080167	3453
betűz	[/V][Prs.NDef.3Sg]	8570080167	3987
mereszt	[/V][Prs.NDef.3Sg]	8570080167	7668
sugdos	[/V][Prs.NDef.3Sg]	8570080167	1883
sápaszt	[/V][Prs.NDef.3Sg]	8570080167	778
őgyeleg	[/V][Prs.NDef.3Sg]	8570080167	1547
ivarzik	[/V][Prs.NDef.3Sg]	8570080167	652
licencel	[/V][Prs.NDef.3Sg]	8570080167	1952
ősz	[/V][Prs.NDef.3Sg]	8570080167	705010
belül	[/V][Prs.NDef.3Sg]	8570080167	4019709
dajkál	[/V][Prs.NDef.3Sg]	8570080167	2886
fúvódik	[/V][Prs.NDef.3Sg]	8570080167	746
hűvösödik	[/V][Prs.NDef.3Sg]	8570080167	721
katalizál	[/V][Prs.NDef.3Sg]	8570080167	5500
brekeg	[/V][Prs.NDef.3Sg]	8570080167	1395
kolbászol	[/V][Prs.NDef.3Sg]	8570080167	1276
mulatozik	[/V][Prs.NDef.3Sg]	8570080167	3429
biggyeszt	[/V][Prs.NDef.3Sg]	8570080167	7155
suny	[/V][Prs.NDef.3Sg]	8570080167	444
bőrösödik	[/V][Prs.NDef.3Sg]	8570080167	923
államosít	[/V][Prs.NDef.3Sg]	8570080167	19046
cibál	[/V][Prs.NDef.3Sg]	8570080167	6161
hüppög	[/V][Prs.NDef.3Sg]	8570080167	2059
magáz	[/V][Prs.NDef.3Sg]	8570080167	3817
peder	[/V][Prs.NDef.3Sg]	8570080167	418
pisál	[/V][Prs.NDef.3Sg]	8570080167	2292
jegesedik	[/V][Prs.NDef.3Sg]	8570080167	814
kopácsol	[/V][Prs.NDef.3Sg]	8570080167	1139
zúzódik	[/V][Prs.NDef.3Sg]	8570080167	1418
ütlegel	[/V][Prs.NDef.3Sg]	8570080167	6320
dokkol	[/V][Prs.NDef.3Sg]	8570080167	2153
zagyvál	[/V][Prs.NDef.3Sg]	8570080167	1262
csépel	[/V][Prs.NDef.3Sg]	8570080167	4530
vetél	[/V][Prs.NDef.3Sg]	8570080167	1789
füllent	[/V][Prs.NDef.3Sg]	8570080167	3943
gyomlál	[/V][Prs.NDef.3Sg]	8570080167	5467
statuál	[/V][Prs.NDef.3Sg]	8570080167	4036
alliterál	[/V][Prs.NDef.3Sg]	8570080167	487
borogat	[/V][Prs.NDef.3Sg]	8570080167	6552
kelepel	[/V][Prs.NDef.3Sg]	8570080167	908
leszel	[/V][Prs.NDef.3Sg]	8570080167	839
mímel	[/V][Prs.NDef.3Sg]	8570080167	3718
bélel	[/V][Prs.NDef.3Sg]	8570080167	37612
búcsúztat	[/V][Prs.NDef.3Sg]	8570080167	30218
hiányozik	[/V][Prs.NDef.3Sg]	8570080167	58910
kihajlik	[/V][Prs.NDef.3Sg]	8570080167	720
mézel	[/V][Prs.NDef.3Sg]	8570080167	528
kiáltoz	[/V][Prs.NDef.3Sg]	8570080167	12406
pingál	[/V][Prs.NDef.3Sg]	8570080167	4829
bontogat	[/V][Prs.NDef.3Sg]	8570080167	12025
honosodik	[/V][Prs.NDef.3Sg]	8570080167	7111
ropogtat	[/V][Prs.NDef.3Sg]	8570080167	7031
viháncol	[/V][Prs.NDef.3Sg]	8570080167	2043
karattyol	[/V][Prs.NDef.3Sg]	8570080167	1127
röffen	[/V][Prs.NDef.3Sg]	8570080167	934
cirkuszol	[/V][Prs.NDef.3Sg]	8570080167	1344
pörköl	[/V][Prs.NDef.3Sg]	8570080167	6375
hebeg	[/V][Prs.NDef.3Sg]	8570080167	5084
terpeszt	[/V][Prs.NDef.3Sg]	8570080167	1290
alázkodik	[/V][Prs.NDef.3Sg]	8570080167	1842
fölülmúl	[/V][Prs.NDef.3Sg]	8570080167	288
okádik	[/V][Prs.NDef.3Sg]	8570080167	933
dezertál	[/V][Prs.NDef.3Sg]	8570080167	2004
vetkőztet	[/V][Prs.NDef.3Sg]	8570080167	3742
plagizál	[/V][Prs.NDef.3Sg]	8570080167	3025
szervíroz	[/V][Prs.NDef.3Sg]	8570080167	8110
üzérkedik	[/V][Prs.NDef.3Sg]	8570080167	667
idomít	[/V][Prs.NDef.3Sg]	8570080167	6945
orrol	[/V][Prs.NDef.3Sg]	8570080167	1368
pedálozik	[/V][Prs.NDef.3Sg]	8570080167	2131
strázsál	[/V][Prs.NDef.3Sg]	8570080167	1225
caplat	[/V][Prs.NDef.3Sg]	8570080167	2317
hatódik	[/V][Prs.NDef.3Sg]	8570080167	3690
meneszt	[/V][Prs.NDef.3Sg]	8570080167	17212
sanyargat	[/V][Prs.NDef.3Sg]	8570080167	7573
alibizik	[/V][Prs.NDef.3Sg]	8570080167	1099
csesztet	[/V][Prs.NDef.3Sg]	8570080167	3942
rugdal	[/V][Prs.NDef.3Sg]	8570080167	3268
brillíroz	[/V][Prs.NDef.3Sg]	8570080167	283
bökdös	[/V][Prs.NDef.3Sg]	8570080167	2892
tempózik	[/V][Prs.NDef.3Sg]	8570080167	2816
vacsorál	[/V][Prs.NDef.3Sg]	8570080167	1937
ejakulál	[/V][Prs.NDef.3Sg]	8570080167	907
hőköl	[/V][Prs.NDef.3Sg]	8570080167	1510
hősködik	[/V][Prs.NDef.3Sg]	8570080167	1727
kotorász	[/V][Prs.NDef.3Sg]	8570080167	1434
pelenkáz	[/V][Prs.NDef.3Sg]	8570080167	2097
egyedik	[/V][Prs.NDef.3Sg]	8570080167	338
gályázik	[/V][Prs.NDef.3Sg]	8570080167	972
sarjaszt	[/V][Prs.NDef.3Sg]	8570080167	708
belélegez	[/V][Prs.NDef.3Sg]	8570080167	14175
fejlik	[/V][Prs.NDef.3Sg]	8570080167	2183
hajnallik	[/V][Prs.NDef.3Sg]	8570080167	359
masíroz	[/V][Prs.NDef.3Sg]	8570080167	7629
végigér	[/V][Prs.NDef.3Sg]	8570080167	1898
gyalul	[/V][Prs.NDef.3Sg]	8570080167	6128
horzsol	[/V][Prs.NDef.3Sg]	8570080167	1424
ignorál	[/V][Prs.NDef.3Sg]	8570080167	11260
ráír	[/V][Prs.NDef.3Sg]	8570080167	31448
cserkész	[/V][Prs.NDef.3Sg]	8570080167	31405
magol	[/V][Prs.NDef.3Sg]	8570080167	5204
röpdös	[/V][Prs.NDef.3Sg]	8570080167	1332
vértez	[/V][Prs.NDef.3Sg]	8570080167	10487
lógat	[/V][Prs.NDef.3Sg]	8570080167	23009
tusol	[/V][Prs.NDef.3Sg]	8570080167	4042
borítékol	[/V][Prs.NDef.3Sg]	8570080167	7642
paktál	[/V][Prs.NDef.3Sg]	8570080167	1262
selypít	[/V][Prs.NDef.3Sg]	8570080167	816
szajkóz	[/V][Prs.NDef.3Sg]	8570080167	10564
lármázik	[/V][Prs.NDef.3Sg]	8570080167	2298
velejár	[/V][Prs.NDef.3Sg]	8570080167	359
cicázik	[/V][Prs.NDef.3Sg]	8570080167	981
satnyul	[/V][Prs.NDef.3Sg]	8570080167	602
cserélget	[/V][Prs.NDef.3Sg]	8570080167	13745
kancsalít	[/V][Prs.NDef.3Sg]	8570080167	1138
okosít	[/V][Prs.NDef.3Sg]	8570080167	2861
restaurál	[/V][Prs.NDef.3Sg]	8570080167	15581
seftel	[/V][Prs.NDef.3Sg]	8570080167	1042
villogtat	[/V][Prs.NDef.3Sg]	8570080167	3233
erjeszt	[/V][Prs.NDef.3Sg]	8570080167	7295
tékozol	[/V][Prs.NDef.3Sg]	8570080167	2853
gágog	[/V][Prs.NDef.3Sg]	8570080167	1193
rajtaüt	[/V][Prs.NDef.3Sg]	8570080167	3523
reppen	[/V][Prs.NDef.3Sg]	8570080167	1373
andalít	[/V][Prs.NDef.3Sg]	8570080167	593
némít	[/V][Prs.NDef.3Sg]	8570080167	4319
püföl	[/V][Prs.NDef.3Sg]	8570080167	7811
egybeér	[/V][Prs.NDef.3Sg]	8570080167	457
felél	[/V][Prs.NDef.3Sg]	8570080167	11965
ráncigál	[/V][Prs.NDef.3Sg]	8570080167	4812
csesz	[/V][Prs.NDef.3Sg]	8570080167	19473
nótázik	[/V][Prs.NDef.3Sg]	8570080167	1085
tetovál	[/V][Prs.NDef.3Sg]	8570080167	20200
hiúz	[/V][Prs.NDef.3Sg]	8570080167	8728
kerreg	[/V][Prs.NDef.3Sg]	8570080167	1295
szemereg	[/V][Prs.NDef.3Sg]	8570080167	380
vissz	[/V][Prs.NDef.3Sg]	8570080167	2684
lődöz	[/V][Prs.NDef.3Sg]	8570080167	3094
turbékol	[/V][Prs.NDef.3Sg]	8570080167	1225
büfizik	[/V][Prs.NDef.3Sg]	8570080167	1700
lármáz	[/V][Prs.NDef.3Sg]	8570080167	449
lököd	[/V][Prs.NDef.3Sg]	8570080167	709
malmozik	[/V][Prs.NDef.3Sg]	8570080167	969
neszez	[/V][Prs.NDef.3Sg]	8570080167	324
kinyiffan	[/V][Prs.NDef.3Sg]	8570080167	996
redukál	[/V][Prs.NDef.3Sg]	8570080167	17210
szabódik	[/V][Prs.NDef.3Sg]	8570080167	925
boroz	[/V][Prs.NDef.3Sg]	8570080167	6597
hajókázik	[/V][Prs.NDef.3Sg]	8570080167	4918
kicsinyít	[/V][Prs.NDef.3Sg]	8570080167	7334
oldoz	[/V][Prs.NDef.3Sg]	8570080167	3256
firtat	[/V][Prs.NDef.3Sg]	8570080167	26394
másfelől	[/V][Prs.NDef.3Sg]	8570080167	104081
művelődik	[/V][Prs.NDef.3Sg]	8570080167	4170
pillog	[/V][Prs.NDef.3Sg]	8570080167	1327
tenyerel	[/V][Prs.NDef.3Sg]	8570080167	2194
inal	[/V][Prs.NDef.3Sg]	8570080167	653
kushad	[/V][Prs.NDef.3Sg]	8570080167	921
nedvesít	[/V][Prs.NDef.3Sg]	8570080167	10037
emulál	[/V][Prs.NDef.3Sg]	8570080167	2454
kandidál	[/V][Prs.NDef.3Sg]	8570080167	1014
könnyez	[/V][Prs.NDef.3Sg]	8570080167	16613
agg	[/V][Prs.NDef.3Sg]	8570080167	19053
limitál	[/V][Prs.NDef.3Sg]	8570080167	22302
puskázik	[/V][Prs.NDef.3Sg]	8570080167	4497
abszolvál	[/V][Prs.NDef.3Sg]	8570080167	19023
esztergál	[/V][Prs.NDef.3Sg]	8570080167	3275
függeszt	[/V][Prs.NDef.3Sg]	8570080167	50390
hánykódik	[/V][Prs.NDef.3Sg]	8570080167	1146
ábrándul	[/V][Prs.NDef.3Sg]	8570080167	2295
atletizál	[/V][Prs.NDef.3Sg]	8570080167	2118
menekít	[/V][Prs.NDef.3Sg]	8570080167	13977
ráhajlik	[/V][Prs.NDef.3Sg]	8570080167	361
szájal	[/V][Prs.NDef.3Sg]	8570080167	759
fésül	[/V][Prs.NDef.3Sg]	8570080167	15743
tapicskol	[/V][Prs.NDef.3Sg]	8570080167	2215
tekercsel	[/V][Prs.NDef.3Sg]	8570080167	2623
borzol	[/V][Prs.NDef.3Sg]	8570080167	18786
hálóz	[/V][Prs.NDef.3Sg]	8570080167	5844
verzál	[/V][Prs.NDef.3Sg]	8570080167	366
bojkottál	[/V][Prs.NDef.3Sg]	8570080167	11334
röptet	[/V][Prs.NDef.3Sg]	8570080167	2716
